"","cl_num","tweet","sentiment","dist","freq"
"252",1,"RT @ReneeB_75: #ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers We the people! https:t¸æçì†º",0,22.9473892752457,1
"246",1,"RT @ReneeB_75: #ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers What happens when u put party before Americ¸æçì†º",0,23.1837506104419,1
"253",1,"RT @ReneeB_75: #ImWithHer #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers America support businesses that f¸æçì†º",1,23.3134316270631,1
"182",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers No respect 4 fem¸æçì†º https:tcoTkBcXErDrA",1,23.4322796045983,1
"142",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers 2017 VA &amp; NJ! 20¸æçì†º https:tcoEHz5a0U6O7",0,23.478353933265,1
"155",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Feeling ignored¸æçì†º https:tco6x7OkC3tOe",0,23.4814561886179,1
"126",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Thank you for speaking up 4 America¸æçì†º https:tcoehalK5GaFM",1,23.6051329785303,1
"152",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Do GOP c themsel¸æçì†º https:tcoRz9L7d83o8",0,23.7743985758744,1
"159",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP BigBiz b4 ci¸æçì†º https:tco83JrXJ181D",0,23.7743985758744,1
"162",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP feeling them¸æçì†º https:tco7eKmTOtiHH",0,23.7743985758744,1
"163",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP happy<ed><U00A0><U00BD><ed><U00B8><U00B3> https:tcoj6z1HccxOp",0,23.7743985758744,1
"165",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP not answerin¸æçì†º https:tcoCdkFkoo5P5",0,23.7743985758744,1
"167",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP supporters w¸æçì†º https:tcoUu4k8E33QB",0,23.7743985758744,1
"101",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Can wealthy cabinet members donate 2 campaigns",1,23.8176774630292,1
"131",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers What happens when u put party befo¸æçì†º https:tcoTVugE8fDgr",0,23.8777602233111,1
"115",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers I dont see it either Hillary won¸æçì†º https:tcoQnni29VjVh",1,23.9175609910814,1
"114",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers How does America recover from what¸æçì†º https:tcoVzgihX9BpX",1,24.0750558309699,1
"198",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers U had 8 yrs 2 mo¸æçì†º https:tcoCpXAltRR0Z",0,24.2648621732054,1
"117",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Ladies of America plz dont take th¸æçì†º https:tcolRA3fqTs9C",0,24.2949085180549,1
"197",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Trump turning Am¸æçì†º https:tcoyHdLTD3pwG",1,24.3540514953396,1
"248",1,"RT @ReneeB_75: #ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Feeling ignored Fact def¸æçì†º",0,24.6391075389178,1
"130",1,"#ImWithHer #WeRise #WomensMarch  #AMJOY #TheResistance #PeopleOath #DMVFollowers What happens when biz man gets k¸æçì†º https:tcowsPrs6DXYU",0,24.733606773406,1
"188",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Sadly GOP shutti¸æçì†º https:tcoUiWH9bZgjt",-1,25.0201797133912,1
"223",1,"#ImWithHer #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers America support business¸æçì†º https:tcouYea1Yp9Ht",1,25.1208391300475,1
"107",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers GOP lowered 2 new level Need stil¸æçì†º https:tcoYZDhqEa633",0,25.5142216273001,1
"97",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers America needs to come in like Rocky or the SB51 PATs!",-1,25.8634767849415,1
"217",1,"#ImWithHer #WomensMarch #AMJOY #TheResistance #DMVFollowers GOP not pay attention 2 facts! Never waiver from goal¸æçì†º https:tco7XJ89OX36h",0,25.8796782844095,1
"219",1,"#ImWithHer #WomensMarch  #AMJOY #TheResistance #PeopleOath #DMVFollowers New Republic Bannons Republic BigBiz R¸æçì†º https:tco3YdBEuX98s",0,25.9744976484568,1
"225",1,"#ImWithHer #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Code to other nationalis¸æçì†º https:tcofyLwibiY6D",0,26.0208141961915,1
"247",1,"RT @ReneeB_75: #ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Women in America plz dont take this from GO¸æçì†º",0,26.5166577001943,1
"138",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Women in America plz dont take thi¸æçì†º https:tcoYdTYyuTUIx",0,26.7128924938581,1
"221",1,"#ImWithHer #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Trump GOP strategy strike then discuss Do¸æçì†º https:tco0bPGugR0u0",0,26.7529083030809,1
