"Cluster_no","Tweet_ID"
10,9200
10,9259
10,9285
10,9290
10,9356
10,9375
10,9379
10,9404
10,9441
10,9457
10,9465
10,9484
10,9509
10,9511
10,9516
10,9518
10,9539
10,9564
10,9579
10,9598
10,9601
10,9663
10,9674
10,9684
10,9708
10,9714
10,9738
10,9756
10,9758
10,9770
10,9778
10,9779
10,9787
10,9798
10,9810
10,9811
10,9824
10,9852
10,9865
10,9869
10,9870
10,9875
10,9881
10,9886
10,9889
10,9924
10,9930
10,9939
10,9944
10,9952
10,9962
10,9965
10,9985
10,10006
10,10007
10,10009
10,10014
10,10020
10,10038
10,10044
10,10049
10,10054
10,10055
10,10060
10,10071
10,10096
10,10111
10,10132
10,10133
10,10161
10,10195
10,10209
10,10219
10,10233
10,10243
10,10247
10,10248
10,10266
10,10272
10,10317
10,10349
10,10354
10,10356
10,10396
10,10417
10,10471
10,10481
10,10503
10,10506
10,10546
10,10567
10,10579
10,10612
10,10655
10,10658
10,10701
10,10810
10,10935
10,10955
10,10958
10,11009
10,11049
10,11065
10,11073
10,11083
10,11105
10,11115
10,11117
10,11120
10,11121
10,11129
10,11132
10,11133
10,11137
10,11298
10,11389
10,11402
10,11420
10,11477
10,11590
10,11686
10,11801
10,11863
10,12137
10,12260
10,12310
10,12418
10,12444
10,12495
10,12588
10,12593
10,12608
10,12613
10,12680
10,12750
10,12812
10,12828
10,12829
10,12842
10,12854
10,12865
10,12876
10,12881
10,12910
10,12918
10,12941
10,12963
10,12978
10,12980
10,12982
10,12989
10,12997
10,13074
10,13106
10,13125
10,13209
10,13215
10,13218
10,13257
10,13265
10,13273
10,13282
10,13284
10,13289
10,13298
10,13301
10,13307
10,13309
10,13311
10,13313
10,13318
10,13324
10,13326
10,13340
10,13352
10,13353
10,13382
10,13383
10,13397
10,13439
10,13447
10,13458
10,13466
10,13470
10,13481
10,13483
10,13486
10,13497
10,13503
10,13523
10,13527
10,13530
10,13539
10,13540
10,13541
10,13542
10,13566
10,13578
10,13600
10,13698
10,13718
10,13721
10,13730
10,13773
10,13795
10,13796
10,13801
10,13827
10,13829
10,13844
10,13849
10,13850
10,13852
10,13859
10,13880
10,13882
10,13884
10,13887
10,13889
10,13891
10,13892
10,13896
10,13923
10,13933
10,13935
10,13956
10,13974
10,13988
10,13990
10,13993
10,14010
10,14031
10,14040
10,14045
10,14053
10,14068
10,14074
10,14126
10,14196
10,14232
10,14305
10,14320
10,14412
10,14420
10,14425
10,14466
10,14524
10,14893
10,14899
10,14929
10,14938
10,14953
11,5
11,8
11,9
11,23
11,36
11,54
11,89
11,92
11,99
11,104
11,107
11,110
11,111
11,123
11,125
11,126
11,129
11,134
11,135
11,136
11,190
11,208
11,217
11,261
11,265
11,282
11,298
11,304
11,305
11,308
11,314
11,318
11,319
11,328
11,331
11,332
11,333
11,334
11,335
11,336
11,338
11,339
11,341
11,342
11,344
11,347
11,349
11,350
11,351
11,352
11,353
11,354
11,358
11,359
11,364
11,370
11,372
11,380
11,389
11,393
11,396
11,398
11,399
11,400
11,403
11,404
11,408
11,410
11,412
11,413
11,414
11,415
11,416
11,417
11,418
11,419
11,421
11,423
11,425
11,431
11,439
11,440
11,442
11,443
11,482
11,656
11,723
11,766
11,940
11,971
11,1017
11,1316
11,1319
11,1369
11,1383
11,1396
11,1397
11,1398
11,1413
11,1426
11,1445
11,1447
11,1487
11,1530
11,1540
11,1541
11,1542
11,1545
11,1546
11,1554
11,1555
11,1556
11,1557
11,1558
11,1559
11,1562
11,1563
11,1566
11,1607
11,1668
11,1708
11,1976
11,2155
11,2163
11,2211
11,2224
11,2228
11,2230
11,2231
11,2232
11,2236
11,2248
11,2257
11,2298
11,2314
11,2318
11,2322
11,2335
11,2345
11,2348
11,2367
11,2410
11,2426
11,2430
11,2433
11,2436
11,2448
11,2449
11,2453
11,2460
11,2461
11,2462
11,2470
11,2499
11,2501
11,2505
11,2506
11,2513
11,2516
11,2518
11,2520
11,2521
11,2522
11,2525
11,2528
11,2529
11,2530
11,2534
11,2541
11,2601
11,2622
11,2627
11,2628
11,2630
11,2633
11,2668
11,2670
11,2680
11,2687
11,2689
11,2691
11,2736
11,2742
11,2764
11,2769
11,2771
11,2773
11,2774
11,2777
11,2781
11,2782
11,2785
11,2786
11,2787
11,2821
11,2854
11,2857
11,2866
11,2899
11,2903
11,2920
11,2922
11,2930
11,2939
11,2947
11,2952
11,2954
11,2955
11,2957
11,2958
11,2962
11,2965
11,2968
11,2973
11,2976
11,2978
11,2979
11,2982
11,2984
11,2985
11,2988
11,2989
11,2994
11,3044
11,3056
11,3082
11,3135
11,3144
11,3170
11,3179
11,3193
11,3195
11,3196
11,3198
11,3199
11,3200
11,3202
11,3203
11,3208
11,3209
11,3222
11,3224
11,3230
11,3239
11,3257
11,3263
11,3272
11,3275
11,3333
11,3338
11,3341
11,3347
11,3367
11,3373
11,3374
11,3375
11,3381
11,3387
11,3420
11,3441
11,3446
11,3469
11,3472
11,3500
11,3509
11,3535
11,3536
11,3554
11,3556
11,3563
11,3575
11,3596
11,3600
11,3605
11,3607
11,3625
11,3630
11,3631
11,3633
11,3635
11,3636
11,3666
11,3667
11,3676
11,3699
11,3709
11,3712
11,3713
11,3715
11,3716
11,3718
11,3721
11,3722
11,3724
11,3725
11,3726
11,3727
11,3728
11,3729
11,3732
11,3740
11,3744
11,3746
11,3747
11,3751
11,3757
11,3759
11,3761
11,3769
11,3773
11,3776
11,3792
11,3795
11,3799
11,3805
11,3810
11,3828
11,3844
11,3855
11,3857
11,3869
11,3873
11,3876
11,3879
11,3888
11,3892
11,3894
11,3896
11,3900
11,3911
11,3918
11,3923
11,3934
11,3946
11,3949
11,3966
11,4026
11,4055
11,4064
11,4085
11,4092
11,4099
11,4102
11,4103
11,4104
11,4106
11,4108
11,4109
11,4110
11,4114
11,4116
11,4119
11,4121
11,4122
11,4123
11,4127
11,4130
11,4133
11,4137
11,4139
11,4140
11,4143
11,4144
11,4146
11,4147
11,4148
11,4151
11,4153
11,4154
11,4155
11,4156
11,4166
11,4170
11,4174
11,4194
11,4196
11,4198
11,4201
11,4202
11,4204
11,4211
11,4216
11,4217
11,4219
11,4220
11,4221
11,4226
11,4228
11,4230
11,4231
11,4232
11,4233
11,4237
11,4239
11,4240
11,4242
11,4243
11,4244
11,4246
11,4247
11,4248
11,4253
11,4259
11,4260
11,4262
11,4271
11,4278
11,4280
11,4283
11,4284
11,4285
11,4287
11,4288
11,4295
11,4296
11,4306
11,4310
11,4312
11,4313
11,4323
11,4324
11,4327
11,4332
11,4337
11,4341
11,4351
11,4361
11,4365
11,4367
11,4376
11,4403
11,4410
11,4416
11,4430
11,4438
11,4447
11,4465
11,4504
11,4505
11,4508
11,4512
11,4513
11,4514
11,4524
11,4525
11,4526
11,4531
11,4535
11,4536
11,4537
11,4541
11,4546
11,4548
11,4552
11,4555
11,4558
11,4560
11,4562
11,4568
11,4569
11,4570
11,4571
11,4573
11,4575
11,4577
11,4581
11,4582
11,4583
11,4586
11,4588
11,4589
11,4594
11,4600
11,4601
11,4603
11,4607
11,4610
11,4611
11,4613
11,4615
11,4616
11,4618
11,4619
11,4621
11,4622
11,4623
11,4624
11,4625
11,4626
11,4628
11,4629
11,4631
11,4632
11,4634
11,4635
11,4637
11,4638
11,4639
11,4640
11,4641
11,4644
11,4645
11,4649
11,4651
11,4654
11,4655
11,4657
11,4663
11,4664
11,4665
11,4666
11,4670
11,4678
11,4679
11,4680
11,4681
11,4684
11,4692
11,4693
11,4695
11,4697
11,4700
11,4704
11,4705
11,4717
11,4719
11,4720
11,4721
11,4725
11,4726
11,4728
11,4729
11,4730
11,4731
11,4734
11,4735
11,4736
11,4739
11,4740
11,4741
11,4742
11,4744
11,4745
11,4746
11,4748
11,4749
11,4750
11,4753
11,4754
11,4755
11,4760
11,4764
11,4765
11,4766
11,4769
11,4772
11,4773
11,4774
11,4775
11,4777
11,4778
11,4779
11,4780
11,4781
11,4783
11,4785
11,4786
11,4787
11,4790
11,4794
11,4795
11,4796
11,4797
11,4800
11,4804
11,4806
11,4808
11,4809
11,4810
11,4811
11,4813
11,4814
11,4816
11,4817
11,4818
11,4820
11,4821
11,4822
11,4824
11,4827
11,4828
11,4830
11,4831
11,4832
11,4836
11,4837
11,4838
11,4839
11,4841
11,4842
11,4843
11,4845
11,4846
11,4847
11,4848
11,4849
11,4850
11,4851
11,4854
11,4855
11,4856
11,4857
11,4859
11,4861
11,4862
11,4863
11,4864
11,4865
11,4866
11,4869
11,4870
11,4874
11,4875
11,4876
11,4878
11,4879
11,4880
11,4882
11,4883
11,4884
11,4885
11,4886
11,4887
11,4888
11,4890
11,4891
11,4892
11,4895
11,4896
11,4898
11,4899
11,4901
11,4903
11,4905
11,4906
11,4907
11,4913
11,4914
11,4918
11,4919
11,4922
11,4924
11,4928
11,4937
11,4938
11,4945
11,4946
11,4950
11,4951
11,4955
11,4959
11,4960
11,4961
11,4962
11,4963
11,4964
11,4970
11,4971
11,4973
11,4974
11,4975
11,4976
11,4978
11,4979
11,4982
11,4985
11,4987
11,4989
11,4990
11,4991
11,4992
11,4993
11,4994
11,4995
11,4998
11,4999
11,5000
11,5001
11,5002
11,5003
11,5004
11,5005
11,5006
11,5007
11,5008
11,5009
11,5011
11,5012
11,5013
11,5014
11,5016
11,5017
11,5019
11,5020
11,5022
11,5025
11,5026
11,5027
11,5029
11,5030
11,5032
11,5033
11,5035
11,5036
11,5037
11,5038
11,5039
11,5040
11,5042
11,5043
11,5044
11,5045
11,5046
11,5047
11,5048
11,5049
11,5050
11,5051
11,5052
11,5053
11,5054
11,5056
11,5057
11,5059
11,5060
11,5062
11,5063
11,5064
11,5065
11,5070
11,5071
11,5072
11,5081
11,5082
11,5088
11,5092
11,5096
11,5097
11,5098
11,5101
11,5104
11,5105
11,5107
11,5108
11,5109
11,5110
11,5112
11,5113
11,5115
11,5117
11,5119
11,5123
11,5126
11,5127
11,5128
11,5130
11,5133
11,5134
11,5136
11,5140
11,5141
11,5145
11,5147
11,5148
11,5151
11,5152
11,5153
11,5154
11,5155
11,5156
11,5157
11,5158
11,5159
11,5162
11,5164
11,5165
11,5166
11,5167
11,5168
11,5170
11,5172
11,5173
11,5174
11,5176
11,5177
11,5178
11,5179
11,5180
11,5181
11,5185
11,5188
11,5189
11,5190
11,5192
11,5196
11,5198
11,5200
11,5201
11,5203
11,5206
11,5209
11,5213
11,5225
11,5226
11,5229
11,5230
11,5231
11,5232
11,5234
11,5235
11,5236
11,5237
11,5247
11,5253
11,5254
11,5256
11,5257
11,5260
11,5261
11,5262
11,5265
11,5270
11,5271
11,5274
11,5278
11,5279
11,5280
11,5282
11,5283
11,5284
11,5285
11,5290
11,5291
11,5293
11,5294
11,5297
11,5298
11,5299
11,5301
11,5309
11,5312
11,5314
11,5315
11,5320
11,5322
11,5328
11,5330
11,5332
11,5333
11,5334
11,5335
11,5338
11,5339
11,5340
11,5341
11,5343
11,5346
11,5350
11,5352
11,5353
11,5355
11,5362
11,5363
11,5366
11,5368
11,5371
11,5373
11,5374
11,5383
11,5384
11,5386
11,5387
11,5388
11,5391
11,5395
11,5396
11,5397
11,5400
11,5402
11,5405
11,5409
11,5412
11,5414
11,5415
11,5416
11,5417
11,5418
11,5421
11,5422
11,5423
11,5424
11,5425
11,5426
11,5427
11,5429
11,5430
11,5431
11,5436
11,5437
11,5438
11,5439
11,5440
11,5441
11,5443
11,5444
11,5445
11,5446
11,5447
11,5448
11,5451
11,5452
11,5453
11,5454
11,5456
11,5458
11,5460
11,5461
11,5462
11,5464
11,5465
11,5466
11,5467
11,5469
11,5470
11,5471
11,5472
11,5473
11,5474
11,5476
11,5478
11,5480
11,5481
11,5485
11,5486
11,5487
11,5488
11,5489
11,5490
11,5491
11,5492
11,5494
11,5496
11,5497
11,5498
11,5500
11,5502
11,5503
11,5505
11,5507
11,5508
11,5509
11,5510
11,5515
11,5516
11,5517
11,5519
11,5522
11,5523
11,5524
11,5526
11,5528
11,5530
11,5531
11,5532
11,5533
11,5534
11,5535
11,5536
11,5537
11,5538
11,5539
11,5540
11,5541
11,5542
11,5543
11,5546
11,5547
11,5548
11,5551
11,5552
11,5554
11,5555
11,5556
11,5557
11,5559
11,5560
11,5561
11,5562
11,5563
11,5564
11,5565
11,5566
11,5567
11,5568
11,5570
11,5571
11,5572
11,5573
11,5574
11,5576
11,5577
11,5578
11,5580
11,5582
11,5585
11,5586
11,5588
11,5589
11,5591
11,5593
11,5596
11,5597
11,5598
11,5601
11,5602
11,5604
11,5605
11,5606
11,5607
11,5608
11,5612
11,5613
11,5614
11,5616
11,5617
11,5618
11,5621
11,5623
11,5624
11,5625
11,5629
11,5630
11,5632
11,5633
11,5634
11,5635
11,5636
11,5639
11,5640
11,5641
11,5642
11,5643
11,5644
11,5645
11,5646
11,5647
11,5648
11,5649
11,5650
11,5651
11,5652
11,5653
11,5654
11,5655
11,5658
11,5659
11,5660
11,5661
11,5662
11,5663
11,5664
11,5665
11,5666
11,5667
11,5669
11,5670
11,5674
11,5675
11,5678
11,5679
11,5680
11,5681
11,5682
11,5685
11,5686
11,5687
11,5690
11,5691
11,5692
11,5693
11,5694
11,5695
11,5696
11,5697
11,5698
11,5699
11,5700
11,5701
11,5705
11,5706
11,5707
11,5708
11,5713
11,5714
11,5715
11,5716
11,5719
11,5721
11,5725
11,5726
11,5727
11,5729
11,5734
11,5737
11,5739
11,5740
11,5741
11,5742
11,5743
11,5745
11,5746
11,5747
11,5748
11,5749
11,5751
11,5752
11,5753
11,5754
11,5755
11,5756
11,5758
11,5759
11,5760
11,5761
11,5762
11,5763
11,5765
11,5766
11,5767
11,5768
11,5769
11,5770
11,5771
11,5772
11,5773
11,5774
11,5776
11,5777
11,5778
11,5779
11,5781
11,5782
11,5783
11,5784
11,5786
11,5787
11,5789
11,5795
11,5796
11,5797
11,5802
11,5806
11,5807
11,5808
11,5810
11,5811
11,5814
11,5815
11,5817
11,5818
11,5819
11,5820
11,5821
11,5822
11,5823
11,5824
11,5825
11,5826
11,5827
11,5828
11,5831
11,5833
11,5834
11,5836
11,5838
11,5839
11,5841
11,5842
11,5843
11,5848
11,5851
11,5853
11,5855
11,5860
11,5861
11,5862
11,5863
11,5865
11,5866
11,5867
11,5869
11,5870
11,5871
11,5873
11,5874
11,5875
11,5877
11,5878
11,5879
11,5880
11,5882
11,5884
11,5887
11,5889
11,5890
11,5892
11,5893
11,5895
11,5899
11,5900
11,5902
11,5903
11,5908
11,5911
11,5912
11,5913
11,5915
11,5916
11,5918
11,5920
11,5921
11,5923
11,5925
11,5926
11,5927
11,5929
11,5932
11,5938
11,5944
11,5945
11,5946
11,5948
11,5949
11,5956
11,5958
11,5963
11,5964
11,5965
11,5969
11,5970
11,5971
11,5976
11,5977
11,5978
11,5979
11,5981
11,5982
11,5984
11,5985
11,5986
11,5987
11,5992
11,5993
11,5994
11,5995
11,5996
11,5997
11,5998
11,6000
11,6003
11,6004
11,6007
11,6012
11,6014
11,6017
11,6026
11,6031
11,6032
11,6037
11,6038
11,6043
11,6046
11,6051
11,6054
11,6055
11,6056
11,6058
11,6059
11,6060
11,6061
11,6063
11,6067
11,6068
11,6070
11,6071
11,6076
11,6080
11,6082
11,6085
11,6086
11,6091
11,6098
11,6100
11,6101
11,6102
11,6103
11,6105
11,6106
11,6108
11,6109
11,6110
11,6114
11,6115
11,6117
11,6118
11,6119
11,6120
11,6121
11,6122
11,6123
11,6125
11,6126
11,6127
11,6128
11,6129
11,6143
11,6144
11,6147
11,6149
11,6153
11,6158
11,6159
11,6161
11,6162
11,6163
11,6164
11,6165
11,6168
11,6169
11,6170
11,6175
11,6177
11,6178
11,6184
11,6186
11,6187
11,6191
11,6198
11,6202
11,6204
11,6205
11,6206
11,6209
11,6213
11,6219
11,6221
11,6225
11,6226
11,6232
11,6235
11,6239
11,6244
11,6246
11,6248
11,6253
11,6254
11,6256
11,6259
11,6262
11,6266
11,6270
11,6276
11,6279
11,6280
11,6290
11,6294
11,6296
11,6297
11,6308
11,6311
11,6316
11,6319
11,6321
11,6323
11,6324
11,6325
11,6326
11,6327
11,6329
11,6330
11,6331
11,6332
11,6333
11,6336
11,6337
11,6339
11,6340
11,6342
11,6343
11,6344
11,6345
11,6346
11,6348
11,6350
11,6351
11,6352
11,6353
11,6355
11,6357
11,6359
11,6360
11,6362
11,6363
11,6364
11,6365
11,6366
11,6367
11,6368
11,6369
11,6371
11,6372
11,6373
11,6375
11,6377
11,6378
11,6379
11,6380
11,6382
11,6384
11,6385
11,6387
11,6389
11,6391
11,6392
11,6394
11,6399
11,6400
11,6401
11,6403
11,6404
11,6405
11,6407
11,6408
11,6409
11,6411
11,6412
11,6413
11,6415
11,6416
11,6417
11,6418
11,6419
11,6420
11,6421
11,6423
11,6424
11,6425
11,6427
11,6428
11,6429
11,6430
11,6432
11,6434
11,6435
11,6436
11,6437
11,6438
11,6439
11,6441
11,6443
11,6444
11,6445
11,6446
11,6447
11,6448
11,6450
11,6451
11,6452
11,6455
11,6456
11,6457
11,6458
11,6459
11,6460
11,6461
11,6463
11,6464
11,6465
11,6467
11,6472
11,6474
11,6476
11,6477
11,6478
11,6480
11,6481
11,6482
11,6483
11,6484
11,6485
11,6486
11,6489
11,6490
11,6491
11,6492
11,6493
11,6494
11,6496
11,6497
11,6498
11,6502
11,6504
11,6505
11,6506
11,6508
11,6509
11,6510
11,6512
11,6513
11,6514
11,6515
11,6516
11,6519
11,6520
11,6521
11,6523
11,6524
11,6526
11,6527
11,6529
11,6531
11,6532
11,6533
11,6539
11,6540
11,6541
11,6542
11,6543
11,6544
11,6545
11,6547
11,6548
11,6549
11,6550
11,6552
11,6555
11,6558
11,6559
11,6560
11,6562
11,6563
11,6564
11,6565
11,6566
11,6567
11,6569
11,6570
11,6571
11,6572
11,6573
11,6574
11,6575
11,6580
11,6582
11,6583
11,6584
11,6585
11,6587
11,6588
11,6590
11,6591
11,6594
11,6598
11,6600
11,6601
11,6602
11,6607
11,6608
11,6609
11,6610
11,6612
11,6613
11,6616
11,6618
11,6619
11,6621
11,6623
11,6624
11,6625
11,6626
11,6628
11,6629
11,6630
11,6632
11,6633
11,6634
11,6635
11,6636
11,6637
11,6638
11,6639
11,6640
11,6642
11,6643
11,6646
11,6647
11,6648
11,6649
11,6650
11,6651
11,6652
11,6653
11,6654
11,6655
11,6656
11,6657
11,6658
11,6660
11,6661
11,6662
11,6663
11,6664
11,6665
11,6666
11,6667
11,6668
11,6669
11,6671
11,6672
11,6673
11,6674
11,6675
11,6677
11,6678
11,6679
11,6680
11,6681
11,6682
11,6685
11,6686
11,6688
11,6690
11,6691
11,6692
11,6693
11,6694
11,6695
11,6696
11,6697
11,6698
11,6701
11,6702
11,6703
11,6704
11,6706
11,6708
11,6709
11,6710
11,6711
11,6712
11,6713
11,6714
11,6715
11,6716
11,6717
11,6720
11,6721
11,6722
11,6724
11,6727
11,6728
11,6729
11,6730
11,6731
11,6733
11,6734
11,6736
11,6738
11,6739
11,6741
11,6742
11,6746
11,6747
11,6748
11,6749
11,6750
11,6751
11,6752
11,6754
11,6756
11,6757
11,6758
11,6759
11,6760
11,6761
11,6763
11,6765
11,6766
11,6767
11,6768
11,6769
11,6770
11,6771
11,6772
11,6773
11,6774
11,6775
11,6776
11,6777
11,6778
11,6779
11,6780
11,6781
11,6782
11,6783
11,6784
11,6785
11,6787
11,6788
11,6789
11,6790
11,6791
11,6793
11,6794
11,6795
11,6796
11,6797
11,6798
11,6801
11,6802
11,6803
11,6804
11,6805
11,6807
11,6808
11,6809
11,6810
11,6811
11,6812
11,6813
11,6814
11,6815
11,6816
11,6818
11,6819
11,6820
11,6821
11,6822
11,6824
11,6829
11,6830
11,6831
11,6832
11,6833
11,6836
11,6839
11,6841
11,6842
11,6843
11,6844
11,6845
11,6846
11,6848
11,6849
11,6851
11,6853
11,6855
11,6856
11,6857
11,6858
11,6861
11,6862
11,6863
11,6864
11,6865
11,6868
11,6869
11,6870
11,6871
11,6873
11,6874
11,6875
11,6876
11,6877
11,6878
11,6879
11,6880
11,6883
11,6884
11,6885
11,6887
11,6888
11,6889
11,6890
11,6892
11,6893
11,6895
11,6896
11,6897
11,6898
11,6899
11,6900
11,6901
11,6904
11,6905
11,6906
11,6907
11,6908
11,6910
11,6911
11,6915
11,6916
11,6919
11,6920
11,6921
11,6922
11,6923
11,6924
11,6925
11,6926
11,6927
11,6928
11,6929
11,6930
11,6932
11,6933
11,6934
11,6936
11,6937
11,6940
11,6941
11,6946
11,6947
11,6948
11,6949
11,6950
11,6952
11,6953
11,6954
11,6955
11,6958
11,6959
11,6960
11,6962
11,6963
11,6964
11,6965
11,6966
11,6967
11,6969
11,6970
11,6971
11,6972
11,6974
11,6975
11,6976
11,6977
11,6978
11,6979
11,6980
11,6981
11,6982
11,6983
11,6984
11,6985
11,6986
11,6987
11,6989
11,6990
11,6991
11,6992
11,6993
11,6994
11,6995
11,6996
11,6999
11,7000
11,7001
11,7002
11,7003
11,7004
11,7005
11,7006
11,7007
11,7009
11,7010
11,7011
11,7012
11,7013
11,7014
11,7016
11,7017
11,7018
11,7019
11,7020
11,7021
11,7024
11,7025
11,7026
11,7027
11,7028
11,7029
11,7037
11,7038
11,7039
11,7041
11,7042
11,7043
11,7044
11,7045
11,7049
11,7051
11,7052
11,7054
11,7059
11,7060
11,7061
11,7062
11,7063
11,7064
11,7065
11,7066
11,7067
11,7069
11,7070
11,7072
11,7076
11,7078
11,7080
11,7081
11,7082
11,7083
11,7085
11,7087
11,7088
11,7089
11,7091
11,7093
11,7095
11,7097
11,7098
11,7100
11,7102
11,7103
11,7104
11,7107
11,7108
11,7110
11,7111
11,7113
11,7114
11,7115
11,7117
11,7118
11,7120
11,7121
11,7122
11,7123
11,7125
11,7126
11,7128
11,7130
11,7131
11,7132
11,7133
11,7134
11,7135
11,7137
11,7140
11,7141
11,7142
11,7143
11,7144
11,7145
11,7146
11,7148
11,7149
11,7150
11,7151
11,7152
11,7153
11,7154
11,7155
11,7156
11,7157
11,7158
11,7159
11,7160
11,7161
11,7162
11,7168
11,7169
11,7170
11,7171
11,7172
11,7173
11,7178
11,7179
11,7180
11,7181
11,7182
11,7184
11,7185
11,7186
11,7187
11,7188
11,7189
11,7192
11,7199
11,7200
11,7201
11,7202
11,7204
11,7205
11,7207
11,7208
11,7209
11,7210
11,7211
11,7214
11,7215
11,7216
11,7217
11,7219
11,7221
11,7223
11,7224
11,7226
11,7227
11,7228
11,7229
11,7231
11,7232
11,7234
11,7235
11,7236
11,7237
11,7239
11,7242
11,7243
11,7244
11,7245
11,7246
11,7247
11,7248
11,7250
11,7251
11,7252
11,7253
11,7254
11,7255
11,7256
11,7257
11,7258
11,7261
11,7262
11,7263
11,7265
11,7268
11,7269
11,7270
11,7271
11,7272
11,7274
11,7275
11,7277
11,7278
11,7280
11,7281
11,7282
11,7283
11,7285
11,7289
11,7292
11,7293
11,7295
11,7296
11,7297
11,7299
11,7301
11,7302
11,7303
11,7305
11,7306
11,7309
11,7310
11,7312
11,7313
11,7314
11,7315
11,7317
11,7318
11,7319
11,7321
11,7323
11,7324
11,7326
11,7329
11,7330
11,7332
11,7334
11,7335
11,7336
11,7337
11,7338
11,7340
11,7341
11,7342
11,7344
11,7345
11,7346
11,7347
11,7348
11,7349
11,7351
11,7352
11,7356
11,7357
11,7358
11,7359
11,7360
11,7361
11,7362
11,7363
11,7364
11,7366
11,7367
11,7368
11,7370
11,7371
11,7372
11,7374
11,7375
11,7376
11,7377
11,7380
11,7382
11,7383
11,7384
11,7386
11,7390
11,7391
11,7392
11,7393
11,7395
11,7396
11,7397
11,7398
11,7399
11,7402
11,7403
11,7404
11,7405
11,7406
11,7407
11,7411
11,7412
11,7416
11,7417
11,7418
11,7420
11,7424
11,7425
11,7426
11,7430
11,7431
11,7433
11,7434
11,7435
11,7436
11,7437
11,7438
11,7439
11,7440
11,7442
11,7444
11,7445
11,7446
11,7448
11,7449
11,7451
11,7452
11,7453
11,7454
11,7456
11,7457
11,7458
11,7459
11,7460
11,7461
11,7462
11,7463
11,7465
11,7468
11,7471
11,7473
11,7474
11,7475
11,7476
11,7479
11,7480
11,7484
11,7485
11,7486
11,7488
11,7489
11,7490
11,7491
11,7493
11,7495
11,7496
11,7497
11,7498
11,7499
11,7501
11,7502
11,7503
11,7504
11,7505
11,7506
11,7508
11,7509
11,7510
11,7511
11,7512
11,7513
11,7515
11,7516
11,7517
11,7518
11,7519
11,7520
11,7521
11,7522
11,7523
11,7525
11,7527
11,7528
11,7529
11,7530
11,7531
11,7532
11,7535
11,7536
11,7537
11,7538
11,7539
11,7540
11,7541
11,7542
11,7543
11,7544
11,7545
11,7546
11,7547
11,7548
11,7549
11,7550
11,7552
11,7553
11,7554
11,7555
11,7556
11,7557
11,7559
11,7560
11,7561
11,7562
11,7563
11,7564
11,7565
11,7566
11,7567
11,7569
11,7570
11,7572
11,7573
11,7574
11,7577
11,7578
11,7579
11,7580
11,7581
11,7582
11,7583
11,7584
11,7585
11,7586
11,7587
11,7588
11,7589
11,7590
11,7591
11,7592
11,7593
11,7594
11,7595
11,7596
11,7597
11,7598
11,7599
11,7600
11,7603
11,7604
11,7605
11,7606
11,7607
11,7608
11,7609
11,7610
11,7611
11,7612
11,7614
11,7616
11,7617
11,7618
11,7619
11,7620
11,7621
11,7622
11,7623
11,7624
11,7626
11,7627
11,7628
11,7629
11,7630
11,7631
11,7632
11,7633
11,7634
11,7635
11,7636
11,7637
11,7638
11,7639
11,7640
11,7641
11,7642
11,7643
11,7645
11,7646
11,7647
11,7648
11,7649
11,7650
11,7651
11,7652
11,7653
11,7654
11,7656
11,7657
11,7659
11,7660
11,7661
11,7664
11,7665
11,7666
11,7667
11,7668
11,7669
11,7670
11,7671
11,7672
11,7673
11,7674
11,7675
11,7676
11,7677
11,7678
11,7679
11,7680
11,7681
11,7683
11,7685
11,13417
12,3
12,10
12,11
12,13
12,14
12,15
12,17
12,18
12,22
12,24
12,25
12,26
12,27
12,28
12,32
12,33
12,39
12,42
12,43
12,44
12,48
12,50
12,51
12,52
12,53
12,56
12,59
12,62
12,63
12,66
12,73
12,78
12,81
12,82
12,84
12,85
12,86
12,91
12,98
12,102
12,103
12,109
12,112
12,114
12,115
12,117
12,119
12,120
12,121
12,127
12,128
12,131
12,132
12,133
12,137
12,138
12,140
12,141
12,143
12,144
12,145
12,146
12,148
12,149
12,150
12,151
12,152
12,153
12,154
12,155
12,156
12,158
12,159
12,162
12,163
12,164
12,165
12,166
12,167
12,168
12,171
12,172
12,174
12,176
12,178
12,179
12,181
12,184
12,185
12,191
12,193
12,194
12,195
12,196
12,197
12,198
12,199
12,201
12,202
12,203
12,204
12,205
12,207
12,209
12,210
12,211
12,213
12,214
12,218
12,221
12,225
12,226
12,228
12,229
12,230
12,232
12,236
12,238
12,243
12,244
12,245
12,248
12,254
12,255
12,257
12,258
12,259
12,260
12,264
12,266
12,270
12,272
12,283
12,285
12,286
12,289
12,291
12,292
12,293
12,294
12,296
12,297
12,299
12,301
12,303
12,306
12,307
12,309
12,310
12,311
12,312
12,315
12,317
12,320
12,321
12,323
12,324
12,325
12,326
12,327
12,329
12,330
12,346
12,348
12,355
12,357
12,360
12,362
12,365
12,366
12,369
12,371
12,376
12,381
12,391
12,402
12,407
12,411
12,422
12,424
12,428
12,429
12,430
12,435
12,438
12,444
12,447
12,453
12,454
12,455
12,458
12,460
12,461
12,462
12,463
12,464
12,465
12,466
12,471
12,474
12,475
12,476
12,477
12,478
12,484
12,485
12,486
12,488
12,494
12,495
12,498
12,499
12,501
12,504
12,505
12,509
12,510
12,512
12,518
12,519
12,520
12,521
12,522
12,527
12,528
12,533
12,534
12,535
12,537
12,539
12,540
12,542
12,543
