"ID;""tweet"";""username"""
"8290;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""Point_Blanc79"""
"8291;""23 folds increase in digital transaction after demonetization https:tcoh3yYABfALx"";""NamoMalenaadu"""
"8292;""23 folds increase in digital transaction after demonetization! @rsprasad @narendramodi Thanks! https:tcoZv3IXyLhCi via @postcard_news"";""rajamaka"""
"8293;""23 folds increase in digital transaction after demonetization! https:tcofOWgfabpVc via @postcard_news"";""pksrivastava6"""
"8294;""23 folds increase in digital transaction after demonetization! https:tcoSJeJflhatx via @postcard_news"";""SACHIN1969"""
"8295;""@ANI_news #HinduHatesTubelight aur jo ander ho rha hai uska kya demonetization scam se jewellery sec bcame super rich"";""since1989_11_1"""
"8296;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""sanjay_rai"""
"8297;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""sanjay_rai"""
"8298;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""tandon_abhinav"""
"8299;""HDFC Bank quarterly results are awaited today Interesting to see how Demonetization has affected this giant pvt sector bank"";""Analyst26Guru"""
"8300;""#bhaktlogicsWhen bhakt justify every event like this#Demonetization#meatbanUP#kashmiriareantipatriots https:tco9W8xeiT6vG"";""yasirsiddi"""
"8301;""RT @inNatGeo: Detailed interactions with experts about demonetization unveils tonight on India Remonetized at 9 PM https:tcoktPb9m9iwQ"";""Junaidh_Sufi"""
"8302;""RT @jamewils: So they pick pocketing us in the guise of demonetization and service charges <ed><U00A0><U00BD><ed><U00B8><U009C> https:tcoEqbMve2T2F"";""pokurusrinivas"""
"8303;""@Ch0tpot3 I feel like kelaoing the only #KSEB guy here #JamesWilson a media hero post demonetization for his blo¸æçì†º https:tcoiG7xoMDoDf"";""orphean_warbler"""
"8304;""RT @jamewils: So they pick pocketing us in the guise of demonetization and service charges <ed><U00A0><U00BD><ed><U00B8><U009C> https:tcoEqbMve2T2F"";""goeltm_tg"""
"8305;""RT @Janamejayan: Didnt I tweeted on this More proof! Theres an expanding baddebt crisis in India Demonetization has not helped https:¸æçì†º"";""ChanakyaBhakta"""
"8306;""RT @Janamejayan: Theres an expanding baddebt crisis in India Demonetization has not helped https:tco1cIW4HyduO"";""ChanakyaBhakta"""
"8307;""RT @KambojMeenakshi: #VijayMallyaAfter demonetization first modi waived off Mallyas loan and now got him bailed outIs modi Mallyas pet¸æçì†º"";""RobinMalik08"""
"8308;""RT @jamewils: So they pick pocketing us in the guise of demonetization and service charges <ed><U00A0><U00BD><ed><U00B8><U009C> https:tcoEqbMve2T2F"";""SimpleCommonMan"""
"8309;""RT @jamewils: So they pick pocketing us in the guise of demonetization and service charges <ed><U00A0><U00BD><ed><U00B8><U009C> https:tcoEqbMve2T2F"";""BharatParivrtan"""
"8310;""So they pick pocketing us in the guise of demonetization and service charges <ed><U00A0><U00BD><ed><U00B8><U009C> https:tcoEqbMve2T2F"";""jamewils"""
"8311;""@moneycontrolcom @RBI @Devinder_Sharma   Why sir tax collections at all time high both directindirecteconomy¸æçì†º https:tco7zOEQd0HJy"";""rktgomv"""
"8312;""RT @b50: Weve moved on from the deaths of people and loss of business during demonetization Cost of building this nation Ok just checki¸æçì†º"";""sandipshettyyer"""
"8313;""https:tcoekEEfDOyeV Congress beaten on Demonetization but not ready to learn continued opposition looks like support for black money"";""rvinpandya"""
"8314;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""sanjay3356"""
"8315;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""sanjay3356"""
"8316;""This makes me wonder was Demonetization done to end black money or was it actually done to benefit Corporates"";""adil14384"""
"8317;""@meamabhishek demonetization se"";""sadhanaravindra"""
"8318;""RT @KambojMeenakshi: #VijayMallyaAfter demonetization first modi waived off Mallyas loan and now got him bailed outIs modi Mallyas pet¸æçì†º"";""SurenderBalu1"""
"8319;""RT @analyseasia: Hear @navkendar_IDC discuss the rationale why the #India government has decided to proceed with #demonetization https:t¸æçì†º"";""navkendar_IDC"""
"8320;""@samjawed65 Pay tm was a well known name prior to demonetization coz of Uber Ola etc write ups are really poor"";""fightfear2bfree"""
"8321;""RT @b50: Weve moved on from the deaths of people and loss of business during demonetization Cost of building this nation Ok just checki¸æçì†º"";""clockroots"""
"8322;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vibhute_atharv"""
"8323;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""abhishe26342097"""
"8324;""@narendramodi Wht was the actual benefit of demonetizationAs the indian pm do u know how the public is starving to meet the daily bread"";""ghesnavi"""
"8325;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vanderlust"""
"8326;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""vanderlust"""
"8327;""RT @rupasubramanya: Jagdish Bhagwati @vdehejia Pravin Krishna tell demonetization critics: You got it plain wrong and we got it right ht¸æçì†º"";""retweetkrengeab"""
"8328;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""4BHI9"""
"8329;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""4BHI9"""
"8330;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""retweetkrengeab"""
"8331;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""retweetkrengeab"""
"8332;""RT @SecretaryMEITY: #Demonetization lead to a swift deployment of digital payments technology &amp"";""basayya_r"""
"8333;""RT @drshraddha16: https:tcow0aFB7Aqbu Fatwa against PM modi for Demonetization reallyIs WB a mini pakistan #MamatapromotesFatwa"";""bengaleebabu"""
"8334;""RT @drshraddha16: https:tcow0aFB7Aqbu Fatwa against PM modi for Demonetization reallyIs WB a mini pakistan #MamatapromotesFatwa"";""dineshjk"""
"8335;""@SitaramYechury demonetization ! but where was your protest or movement now you already announced 12"";""BrahmaSubrata"""
"8336;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Arunabh_ch"""
"8337;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""Arunabh_ch"""
"8338;""https:tcow0aFB7Aqbu Fatwa against PM modi for Demonetization reallyIs WB a mini pakistan #MamatapromotesFatwa"";""drshraddha16"""
"8339;""This govt seems intent on queuing For #demonetization last year for #aadhar now I know what I am doing when I #QueueUpFor2019"";""kudva"""
"8340;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""Thiru_0914"""
"8341;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Thiru_0914"""
"8342;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""ls2008"""
"8343;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""ls2008"""
"8344;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""AnshuRathore99"""
"8345;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vaayumitra"""
"8346;""demonetization zindabad https:tcoNylQfXM2dP"";""Enlightnera"""
"8347;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""MaverickLG"""
"8348;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""MaverickLG"""
"8349;""RT @rupasubramanya: Jagdish Bhagwati @vdehejia Pravin Krishna tell demonetization critics: You got it plain wrong and we got it right ht¸æçì†º"";""GyanMarao"""
"8350;""RT @aadityagautom: Assam Govt initiatives 4 Tea tribe workers after Demonetization at National Geographics program INDIA REMONETIZED Cr¸æçì†º"";""ghoshrupak6"""
"8351;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""GyanMarao"""
"8352;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""India_somnath"""
"8353;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""India_somnath"""
"8354;""RT @b50: Weve moved on from the deaths of people and loss of business during demonetization Cost of building this nation Ok just checki¸æçì†º"";""wilsonmpaul"""
"8355;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""AnondoMotth"""
"8356;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""AnondoMotth"""
"8357;""@sankrant @saliltripathi @shilpitewari @Retributions @dhume Many eminent #presstitutes during UP elections said¸æçì†º https:tcoy44tSu0P5B"";""SachinDalmia"""
"8358;""RT @teasri: Indian economy rebounding strongly from demonetization https:tco9tjwqdwnkx"";""rajneeshisback"""
"8359;""Demonetization delight: Paytm boss joins Modi in Times influential listhttps:tcoYuOLhO6J9d"";""OnmanoramaLive"""
"8360;""@5Forty3 so demonetization was only for digitisation not for fighting black money"";""srini2mk"""
"8361;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""GJ12ANKIT"""
"8362;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""GJ12ANKIT"""
"8363;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""GanapathyI"""
"8364;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""GanapathyI"""
"8365;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""nanjeesha"""
"8366;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""lamestest"""
"8367;""Weve moved on from the deaths of people and loss of business during demonetization Cost of building this nation Ok just checking"";""b50"""
"8368;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""nanjeesha"""
"8369;""The latest The Demonetization Daily! https:tcoD82oM5bnJM Thanks to @datamktgres @VincentDjen #india #technology"";""mituamin"""
"8370;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""ravichilakala"""
"8371;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""swapniljagdale8"""
"8372;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""pravbk100"""
"8373;""sudden declaration of demonetization has effected common man life"";""prasannacmr"""
"8374;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""ShaleenJain5"""
"8375;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""raneeshramakris"""
"8376;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""NaMoRulzz"""
"8377;""RT @ShootinThoughts: Sonu should be accused of attempt to murder just like Demonetization was held responsible for deathshttps:tcoggj¸æçì†º"";""jsaditya"""
"8378;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""NaMoRulzz"""
"8379;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""monk_razr"""
"8380;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""monk_razr"""
"8381;""RT @ShootinThoughts: Sonu should be accused of attempt to murder just like Demonetization was held responsible for deathshttps:tcoggj¸æçì†º"";""thedEvzworld"""
"8382;""@narendramodi Plastic packing &amp"";""rkp_oum"""
"8383;""@tterIndia @bharat_builder If True it means Banks are in Bad Shape Demonetization failed Now Desperate to make Money in transactions"";""vidyadharana"""
"8384;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""LastBench_"""
"8385;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""BedantaDutta5"""
"8386;""https:tcobY8dNTAefCAFTER THE DEMONETIZATION MOVEMENT OF YOUTUBE INDEPENDENT ACCOUNTS GOOGLE WILL CUT INDIES OTHER REVENUES ALTOGETHER"";""Republican4USA"""
"8387;""RT @rsprasad: Digital Payments initiative after demonetization designed to reduce usage of cash and strengthen the footprint of Digital Ec¸æçì†º"";""vinay0110"""
"8388;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""SupremeHarish"""
"8389;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""SupremeHarish"""
"8390;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""muki_jain"""
"8391;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""robinvarshney"""
"8392;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""SundeepKPal"""
"8393;""RT @aadityagautom: Assam Govt initiatives 4 Tea tribe workers after Demonetization at National Geographics program INDIA REMONETIZED Cr¸æçì†º"";""GDasbaruah"""
"8394;""@FinancialXpress ModiJi said on 311216 after demonetization that local bodies like MCD have earned great amount d¸æçì†º https:tco7LalJYcsGC"";""bhardwajrishi05"""
"8395;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""iyernbk"""
"8396;""RT @rupasubramanya: Jagdish Bhagwati @vdehejia Pravin Krishna tell demonetization critics: You got it plain wrong and we got it right ht¸æçì†º"";""desiprocess"""
"8397;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""TolerantDesii"""
"8398;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""TolerantDesii"""
"8399;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""MJayEX"""
"8400;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""KishoreGGK"""
"8401;""@SusanWojcicki @DearEvanHansen @BenSPLATT Try ending the fucking youtubeocalypse &amp"";""DarthVegeta21"""
"8402;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""2ankitparmar"""
"8403;""Only a fool can say with certainty and selfsatisfaction that the UP vote was an approval of demonetization"";""Janamejayan"""
"8404;""@arvindsubraman gets asked a question on demonetization: why would you deprive me of material for my memoir https:tcoX1EvmrJsn8"";""sctwea"""
"8405;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Nava_Hindutva"""
"8406;""@AphexTwipz Yeah especially with the demonetization Its not the best way to deal with the situation I think this¸æçì†º https:tcoZnCSKapIkF"";""skrilliens"""
"8407;""RT @ShootinThoughts: Sonu should be accused of attempt to murder just like Demonetization was held responsible for deathshttps:tcoggj¸æçì†º"";""ramkiprasad"""
"8408;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Bhavadasnkm"""
"8409;""@PhillyD philly d look at how demonetization has affect mod reviews fucking mod reviews https:tcoWlJmPo9Px7"";""ErosTheGOD7"""
"8410;""How Demonetization Affected Travelers From Around The World https:tcodbuSSTfWTo #lifehacks"";""gauravcam"""
"8411;""RT @ShootinThoughts: Sonu should be accused of attempt to murder just like Demonetization was held responsible for deathshttps:tcoggj¸æçì†º"";""Kunthavi5"""
"8412;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Rishi_sri_29"""
"8413;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""NZSuresh"""
"8414;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""dhanuka_vikas"""
"8415;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""LibraRulz"""
"8416;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vipulIT"""
"8417;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Shuddhadesi"""
"8418;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""vipulIT"""
"8419;""RT @manishkbaid: If you are caught with black money just say demonetization is a good scheme and BMKJ Remember BigB Ajay Devgan #Panama¸æçì†º"";""Thriller_Addict"""
"8420;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Udaybjplotus"""
"8421;""@ConspiracyStuff How about the demonetization happening on youtube and the destruction of the first amendment Also¸æçì†º https:tco3AfdceaEW1"";""BothEyesMissing"""
"8422;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""surendaradla"""
"8423;""RT @HarsimratBadal_: India¸æå£§ºs Manufacturing PMI Improved after Demonetizationhttps:tcoQZzS7y6v33via NMApp https:tcoGqrd7nh5cL"";""ParthPa07241800"""
"8424;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""surendaradla"""
"8425;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vbnairmumbai"""
"8426;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""DeshNeeti"""
"8427;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""bleedsaffron_"""
"8428;""Will We Lose Our Platform "";""CrosstimbersOky"""
"8429;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""kapilnaren"""
"8430;""@TheTiredHippo Learn <ed><U00A0><U00BD><ed><U00B1><U008F> to <ed><U00A0><U00BD><ed><U00B1><U008F> spell <ed><U00A0><U00BD><ed><U00B1><U008F> demonetization <ed><U00A0><U00BD><ed><U00B1><U008F> you <ed><U00A0><U00BD><ed><U00B1><U008F> knob <ed><U00A0><U00B"";""Dr0pTheSass"""
"8431;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""0807ankit"""
"8432;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""0807ankit"""
"8433;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""rebelious230"""
"8434;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""ntsocool1"""
"8435;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Amaradma"""
"8436;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""nshroff"""
"8437;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""MandarSawant184"""
"8438;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""MandarSawant184"""
"8439;""@jameelyusuf and I thought the socalled demonetization already stopped it"";""shafling"""
"8440;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""desitechy"""
"8441;""RT @KambojMeenakshi: #VijayMallyaAfter demonetization first modi waived off Mallyas loan and now got him bailed outIs modi Mallyas pet¸æçì†º"";""balu_shab"""
"8442;""@hankgreen @TheRobDyke And let me conclude by calling the shadow demonetization sexist: Guava Juice can bathe in Me¸æçì†º https:tcoYb2hrmiZPP"";""DavisonVideo"""
"8443;""A maligned perspective by @mihirssharma must be stung by demonetization by @narendramodi https:tcoFeh4vpQihI via @BloombergQuint"";""adesaidds"""
"8444;""@hankgreen @TheRobDyke And furthermore why cant we fix our shadow demonetized videos by fixing the words that se¸æçì†º https:tco78O04i4zMR"";""DavisonVideo"""
"8445;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""ravsd88"""
"8446;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""pritesh_kukadia"""
"8447;""Why #Google is waging war on independent media These content get regular viewers and good for ads#TYT #Trump #MSMhttps:tcovBeqvBY7s8"";""JaspalKaur7"""
"8448;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""rajeevdash"""
"8449;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Chandan29071985"""
"8450;""With confidence building foreign tours Land Bill Repealing of some laws Demonetization and GST PM created conducive atmosphere for FDIs"";""rsbthakur"""
"8451;""RT @indu_jha: Where are those dogs who started barking against demonetization Padhna aata hain to padh lo aur samjh lo https:tcoRf67¸æçì†º"";""erhkgupta"""
"8452;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""karanrajan"""
"8453;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""drsreerajvs"""
"8454;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""yaajushi"""
"8455;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""neelang_dave"""
"8456;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""djgoodlook"""
"8457;""@ajit_ranade @pravchak @RBI What about demonetization cited as Modis Pokhran by u"";""rajputghr"""
"8458;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""nitin_dembla"""
"8459;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""nitin_dembla"""
"8460;""RT @Ind_Arya: Demolition Man vs Demonetization ManIndia Has Suffered Under Both https:tcog3simA6LEG"";""ssoniisshh1"""
"8461;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""BerryMiraculous"""
"8462;""RT @URautelaForever: Dear @evanspiegel India is so rich that PM Narendra Modi had to implement demonetization to find out who is actually¸æçì†º"";""deforktemro1971"""
"8463;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""rsvasudevan"""
"8464;""@uchilpuneeta @CarDroidusMax Didnt expect ruining fun for the rest of us on the scale of Aadhaar &amp"";""Momnishambles"""
"8465;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""soodmonk"""
"8466;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""soodmonk"""
"8467;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""indomitablesoul"""
"8468;""RT @singh_shaantanu: Dear Nation:In 2019 remember these the days postdemonetization If you forget Im leaving you"";""niterfoheel1972"""
"8469;""RT @scotchism: Hahahacutest critique of demonetization : https:tcolAPMoVtGBU"";""q72BVgr2V9IUjq0"""
"8470;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""balamenon"""
"8471;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""chilkoti2"""
"8472;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""balamenon"""
"8473;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""chilkoti2"""
"8474;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""r_bhambri"""
"8475;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""avi_saxena"""
"8476;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""thakurprashanth"""
"8477;""The problem with monopolies: Google Is Not What It Seemshttps:tcocBh3zWsoA8 #Google #YouTube #Demonetization"";""KnowledgeEmpire"""
"8478;""@Bharat_Putra @neelnabh Didnt make use of #Demonetization to pay off bills as did several of his brethren <ed><U00A0><U00BD><ed><U00B8><U009D> @yadavakhilesh"";""vsrbudhiraja"""
