"","retweeters","tweeters","edge_type","weight"
"1459","arvindsubraman","dheeraj8128","Mention_edge",1
"1460","MartinRavall…","dheeraj8128","Mention_edge",1
"1461","minimathur","dhirajrathod03","Mention_edge",1
"1462","evanspiegel","dhirusingh9759","Mention_edge",1
"1463","anandkamal","dhongi_pandit","Mention_edge",1
"1464","narendramodi","dhongi_pandit","Mention_edge",1
"1465","evanspiegel","dhoniahire","Mention_edge",1
"1466","…","dhriyamana","Mention_edge",1
"1467","GabbbarSingh","dhriyamana","Mention_edge",1
"1468","minimathur","dhriyamana","Mention_edge",1
"1469","PrasadAol","dhriyamana","Mention_edge",1
"1470","rashminp","dhriyamana","Mention_edge",1
"1471","sidin","dhriyamana","Mention_edge",1
"1472","TarekFatah","dhriyamana","Mention_edge",1
"1473","evanspiegel","dhruv6501","Mention_edge",1
"1474","DasShaktikanta","dhruvang_kp","Mention_edge",1
"1475","…","dhruvbhim","Mention_edge",1
"1476","AnnieLowrey","dhruvbhim","Mention_edge",2
"1477","arvindsubraman","dhruvbhim","Mention_edge",3
"1478","CGDev,","dhruvbhim","Mention_edge",1
"1479","DasShaktikanta","dhruvbhim","Mention_edge",1
"1480","MartinRavall…","dhruvbhim","Mention_edge",1
"1481","narendramodi","dhruvbhim","Mention_edge",3
"1482","sanasecurities","dhruvbhim","Mention_edge",1
"1483","Girishaapka","dhyani0709","Mention_edge",1
"1484","jvsk…","dhyani0709","Mention_edge",1
"1485","nasirkureshi","dhyani0709","Mention_edge",1
"1486","YouTube","didactdude","Mention_edge",1
"1487","ArvindKejriwal
htt…","diehardbigb","Mention_edge",1
"1488","narendramodi","digesh_123","Mention_edge",1
"1489","PMOIndia…","digital_sri","Mention_edge",1
"1490","c0nvey","digpalshah","Mention_edge",1
"1491","DasShaktikanta","digpalshah","Mention_edge",1
"1492","evanspiegel","dikshapal14","Mention_edge",1
"1493","ArvindKejriwal","dikshitsmita","Mention_edge",1
"1494","narendramodi","dilipdpurohit","Mention_edge",1
"1495","evanspiegel","dilipthapa26","Mention_edge",1
"1496","timesofindia","dillichat","Mention_edge",1
"1497","evanspiegel","dillisehubc_","Mention_edge",1
"1498","narendramodi","dilprembabu420","Mention_edge",1
"1499","sardesairajdeep","dilse_desi","Mention_edge",1
"1500","evanspiegel","dimaagkoshot","Mention_edge",1
"1501","","dinapomeranz","Mention_edge",1
"1502","narendramodi","dineshbthakur","Mention_edge",1
"1503","sonunigam","dineshbthakur","Mention_edge",1
"1504","DineshR1511","dineshr1511","Mention_edge",1
"1505","PMOIndia","dineshsuthar88","Mention_edge",1
"1506","narendramodi","dinkarabajipati","Mention_edge",1
"1507","narendramodi","dipak73327","Mention_edge",2
"1508","BookMyChotu","dipalit","Mention_edge",1
"1509","FinMinIndia","dipendradipzo","Mention_edge",1
"1510","narendramodi","dipendradipzo","Mention_edge",2
"1511","PIB_India,","dipendradipzo","Mention_edge",1
"1512","RBI,","dipendradipzo","Mention_edge",1
"1513","evanspiegel","dipenpatel_20","Mention_edge",1
"1514","evanspiegel","dipeshdubey5678","Mention_edge",1
"1515","Memeghnad","diplomat_pablo","Mention_edge",1
"1516","arunjaitley","diptangshusarka","Mention_edge",2
"1517","YouTube","disasterpastor","Mention_edge",1
"1518","BJP4India","discoverrehan","Mention_edge",1
"1519","ManojTiwariMP","discoverrehan","Mention_edge",1
"1520","anandkamal","disruptivedigit","Mention_edge",1
"1521","narendramodi","disruptivedigit","Mention_edge",1
"1522","evanspiegel","divu__07","Mention_edge",1
"1523","evanspiegel","divya18_","Mention_edge",1
"1524","evanspiegel","divyamiss01","Mention_edge",1
"1525","evanspiegel","divyaszaika","Mention_edge",1
"1526","narendramodi","diwakarkhetan","Mention_edge",1
"1527","narendramodi","diwakarr85","Mention_edge",1
"1528","evanspiegel","djmtune","Mention_edge",1
"1529","evanspiegel","djrajaakash","Mention_edge",1
"1530","UnS…","dk12bm","Mention_edge",1
"1531","upma23","dk12bm","Mention_edge",1
"1532","FinMinIndia","dkmahant","Mention_edge",1
"1533","PrakashJavdekar…","dkmahant","Mention_edge",1
"1534","RBI","dkmahant","Mention_edge",1
"1535","American__Singh","dkomal_kd","Mention_edge",1
"1536","Dkomal_KD","dkomal_kd","Mention_edge",1
"1537","iAkshayTeotia7","dkomal_kd","Mention_edge",1
"1538","iamnotthatrahul","dkomal_kd","Mention_edge",1
"1539","jaf_jamesbond","dkomal_kd","Mention_edge",1
"1540","Noomiiali","dkomal_kd","Mention_edge",1
"1541","priyankachopra","dkomal_kd","Mention_edge",1
"1542","rajsr…","dkomal_kd","Mention_edge",1
"1543","sonunigam","dkomal_kd","Mention_edge",1
"1544","indianoilcl","dksmumbai","Mention_edge",1
"1545","PMOIndia","dm80185dinnu","Mention_edge",1
"1546","AnnieLowrey","dmchheda","Mention_edge",1
"1547","arvindsubraman","dmchheda","Mention_edge",1
"1548","C0llinFurtado","dna","Mention_edge",1
"1549","Manankmr","dna","Mention_edge",1
"1550","Stupidosaur","docstl","Mention_edge",1
"1551","Twitter","docstl","Mention_edge",1
"1552","narendramodi","doctor_csr","Mention_edge",2
"1553","avi41968490","doga_uncle","Mention_edge",1
"1554","Doga_Uncle","doga_uncle","Mention_edge",1
"1555","sonunigam","doga_uncle","Mention_edge",1
"1556","evanspiegel","dolphinsinghwal","Mention_edge",1
"1557","Paytm","donaldndoro","Mention_edge",1
"1558","anandkamal","doofenshmertz","Mention_edge",1
"1559","narendramodi","doofenshmertz","Mention_edge",1
"1560","evanspiegel","dotnagpur","Mention_edge",1
"1561","MumbaiMirror","dpadhihari","Mention_edge",1
"1562","PritishNandy","dpadhihari","Mention_edge",1
"1563","PMOIndia","dpatell19471","Mention_edge",1
"1564","evanspiegel","dpk_gothwal","Mention_edge",1
"1565","narendramodi","dpkjshiofficial","Mention_edge",2
"1566","mediacrooks","dr_dang_","Mention_edge",1
"1567","RazdanNidhi","dr_dang_","Mention_edge",1
"1568","biswajitroy2009","dr_mr_satapathy","Mention_edge",1
"1569","dil…","dr_mr_satapathy","Mention_edge",1
"1570","I_YogiVerma","dr_mr_satapathy","Mention_edge",1
"1571","narendramodi","dr_mr_satapathy","Mention_edge",1
"1572","nsitharaman","dr_mr_satapathy","Mention_edge",1
"1573","prakashSriv","dr_mr_satapathy","Mention_edge",1
"1574","RohiniShah1","dr_mr_satapathy","Mention_edge",1
"1575","sampadscales","dr_mr_satapathy","Mention_edge",1
"1576","sunilsharma_jmu","dr_mr_satapathy","Mention_edge",1
"1577","MahuaVenkatesh","dr_nigam","Mention_edge",1
"1578","anandkamal","dr_ranawat","Mention_edge",1
"1579","narendramodi","dr_ranawat","Mention_edge",1
"1580","minimathur","draksbond","Mention_edge",1
"1581","narendramodi","draksbond","Mention_edge",2
"1582","kapsology","dramalover4er","Mention_edge",3
"1583","5pm","drbmsharma","Mention_edge",2
"1584","News18India","drbmsharma","Mention_edge",2
"1585","narendramodi","drchanakya1","Mention_edge",1
"1586","ArvindKejriwal,","drdiptipdas","Mention_edge",1
"1587","MamtaOfficiaI","drdiptipdas","Mention_edge",1
"1588","OfficeOfRG","drdiptipdas","Mention_edge",1
"1589","evanspiegel","drdprohunter","Mention_edge",1
"1590","minimathur","drgpradhan","Mention_edge",1
"1591","PMOIndia","drhareeshkrishn","Mention_edge",1
"1592","narendramodi","drhetalg27","Mention_edge",1
"1593","evanspiegel","drkhushisharma","Mention_edge",1
"1594","narendramodi","drmanrk","Mention_edge",1
"1595","PMOIndia","drmdqaiserimam2","Mention_edge",1
"1596","John_Miller_GLR","drming918","Mention_edge",1
"1597","narendramodi","drrmatthai","Mention_edge",1
"1598","narendramodi","drrmittal","Mention_edge",1
"1599","evanspiegel","drrohitvashisht","Mention_edge",1
"1600","DrGPradhan","drshivramsinwar","Mention_edge",1
"1601","HDFCBank_Cares","drshivramsinwar","Mention_edge",1
"1602","ICICIBank_Care","drshivramsinwar","Mention_edge",1
"1603","narendramodi","drshivramsinwar","Mention_edge",1
"1604","pingmanoj1","drshivramsinwar","Mention_edge",1
"1605","vivekagnihotri","drshivramsinwar","Mention_edge",1
"1606","narendramodi","drshobha","Mention_edge",1
"1607","PMOIndia","drshobha","Mention_edge",1
"1608","PMOIndia","drvineetgarg65","Mention_edge",1
"1609","AamAadmiParty","dryogeshgpatel","Mention_edge",1
"1610","ArvindKejriwal","dryogeshgpatel","Mention_edge",1
"1611","DasShaktikanta","dryogeshgpatel","Mention_edge",1
"1612","FinMinIndia","dryogeshgpatel","Mention_edge",1
"1613","evanspiegel","ds_deepanshu11","Mention_edge",1
"1614","narendramodi","dsgiri","Mention_edge",3
"1615","UnS…","dsgiri","Mention_edge",1
"1616","upma23","dsgiri","Mention_edge",1
"1617","evanspiegel","dsingh16","Mention_edge",1
"1618","narendramodi","dsp1808","Mention_edge",1
"1619","ArvindKejriwal
htt…","dsratnar791","Mention_edge",1
"1620","DrGPradhan","dsuditya","Mention_edge",1
"1621","logical2indian","dsuditya","Mention_edge",2
"1622","rkbaylan","dsuditya","Mention_edge",2
"1623","sharadsharma1","dsuditya","Mention_edge",2
"1624","DasShaktikanta","dtnameh","Mention_edge",1
"1625","FinMinIndia","dtnameh","Mention_edge",1
"1626","evanspiegel","dtonpe","Mention_edge",1
"1627","UnS…","dudawant","Mention_edge",1
"1628","upma23","dudawant","Mention_edge",1
"1629","narendramodi","duggi_bana","Mention_edge",1
"1630","evanspiegel","duggu129","Mention_edge",1
"1631","evanspiegel","dugguholick","Mention_edge",1
"1632","evanspiegel","duggukiduggi","Mention_edge",1
"1633","evanspiegel","dugu007","Mention_edge",1
"1634","Memeghnad","dukhtirag","Mention_edge",1
"1635","narendramodi","durgesh1969","Mention_edge",1
"1636","narendramodi","dushyantkagarwa","Mention_edge",1
"1637","CNNnews18","dutt_cool","Mention_edge",1
"1638","evanspiegel","duttanobo","Mention_edge",1
"1639","evanspiegel","duttkriti","Mention_edge",1
"1640","evanspiegel","dvital_","Mention_edge",1
"1641","evanspiegel","dvkikh","Mention_edge",1
"1642","evanspiegel","dwivedi_akash","Mention_edge",1
"1643","Chopsyturvey","dyingconsciousn","Mention_edge",1
"1644","majorgauravarya","dyingconsciousn","Mention_edge",1
"1645","bi_india","dyxyt","Mention_edge",1
"1646","JohnCanales3","e_veritas_unum","Mention_edge",1
"1647","evanspiegel","e15585f0fdb24ee","Mention_edge",1
"1648","naam_pk","eagl3eye_","Mention_edge",1
"1649","AmitShah","eccentricpramod","Mention_edge",1
"1650","arunjaitley","eccentricpramod","Mention_edge",1
"1651","narendramodi","eccentricpramod","Mention_edge",1
"1652","rajnathsingh","eccentricpramod","Mention_edge",1
"1653","TawdeVinod","eccentricpramod","Mention_edge",1
"1654","dovesandletters","ecoanthro","Mention_edge",1
"1655","GodandtheBear","ecoanthro","Mention_edge",1
"1656","lnteGritty","ecoanthro","Mention_edge",1
"1657","EconomistDK","economistdk","Mention_edge",1
"1658","patelameet","economistdk","Mention_edge",1
"1659","suchetadalal","economistdk","Mention_edge",1
"1660","arunjaitley","ehindia","Mention_edge",1
"1661","Memeghnad","ejaz7","Mention_edge",1
"1662","shamee…","ejunglee","Mention_edge",1
"1663","evanspiegel","ek_aalu_bonda","Mention_edge",1
"1664","BDUTT","ekaurcynic","Mention_edge",1
"1665","RanaAyyub","ekaurcynic","Mention_edge",1
"1666","sagarikaghose","ekaurcynic","Mention_edge",1
"1667","AnkitLal","elenahaskins","Mention_edge",3
"1668","Devinder_…","elenahaskins","Mention_edge",1
"1669","s_navroop","elenahaskins","Mention_edge",3
"1670","WG_Burton","elenahaskins","Mention_edge",3
"1671","ARangarajan1972…","elizabethoommen","Mention_edge",1
"1672","narendramodi","elizaprokhorov1","Mention_edge",1
"1673","vishalj99213001","elizaprokhorov1","Mention_edge",1
"1674","arjunrammeghwal","ellinasm8","Mention_edge",1
"1675","FinMinIndia","ellinasm8","Mention_edge",1
"1676","narendramodi","emanistnrn","Mention_edge",1
"1677","anandkamal","emanmann2","Mention_edge",1
"1678","narendramodi","emanmann2","Mention_edge",1
"1679","MarcoWerman","embracetheart","Mention_edge",1
"1680","pritheworld","embracetheart","Mention_edge",1
"1681","evanspiegel","empire95469786","Mention_edge",1
"1682","evanspiegel","emraanakashkkc","Mention_edge",1
"1683","mediacrooks","en_ig_ma_tic","Mention_edge",1
"1684","evanspiegel","endofabhishek","Mention_edge",1
"1685","YouTube","enterthe5t4rz","Mention_edge",1
"1686","GiftsOfGab","entrepreneurind","Mention_edge",1
"1687","sonunigam","enzacdesccom191","Mention_edge",1
"1688","narendramodi","eparitosh","Mention_edge",1
"1689","evanspiegel","ericericgeorge","Mention_edge",1
"1690","arunjaitley","everg3","Mention_edge",1
"1691","DasShaktikanta","everg3","Mention_edge",1
"1692","INCIndia","everg3","Mention_edge",1
"1693","narendramodi","everg3","Mention_edge",1
"1694","evanspiegel","evytulip","Mention_edge",1
"1695","TheOfficialSBI","ezudi","Mention_edge",1
"1696","jimmy_dore","facerippinchimp","Mention_edge",1
"1697","anandkamal","faiyazkazi","Mention_edge",1
"1698","narendramodi","faiyazkazi","Mention_edge",1
"1699","evanspiegel","fakhruddinsaeed","Mention_edge",1
"1700","Farhanshaikh14","farhanshaikh14","Mention_edge",1
"1701","BeingSalmanKhan","farhanzamir2","Mention_edge",1
"1702","BeingReva","farshwan_sumit","Mention_edge",1
"1703","MamataOfficial","farshwan_sumit","Mention_edge",1
"1704","narendramodi","farshwan_sumit","Mention_edge",1
"1705","narendramodi","fatimakabo","Mention_edge",1
"1706","evanspiegel","faultinyoureyes","Mention_edge",1
"1707","Twitter","fedoradaexplora","Mention_edge",1
"1708","minimathur","fekubuster","Mention_edge",1
"1709","YouTube","ferggerman","Mention_edge",1
"1710","jaijit","fernandfaria","Mention_edge",1
"1711","evanspiegel","fierceakki","Mention_edge",1
"1712","RazdanNidhi","fightfear2bfree","Mention_edge",1
"1713","DasShaktikanta","finminindia","Mention_edge",1
"1714","jimmysllama","firedancer7997","Mention_edge",1
"1715","evanspiegel","firkiii","Mention_edge",1
"1716","ArvindKejriwal","fittey_muh","Mention_edge",1
"1717","bavri007","flirtingstar","Mention_edge",1
"1718","timesofindia","foolishdonkey_","Mention_edge",1
"1719","FortiusInfra","fortiusinfra","Mention_edge",1
"1720","MVenkaiahNaidu","foxinson","Mention_edge",1
"1721","

Dr","frankiemendonca","Mention_edge",1
"1722","evanspiegel","fratbbynialler","Mention_edge",1
"1723","evanspiegel","fraudkahinka","Mention_edge",1
"1724","evanspiegel","freakishmee92","Mention_edge",1
"1725","DasBolshevik","freedom_kerala","Mention_edge",1
"1726","jillsdaniel","freedom_kerala","Mention_edge",1
"1727","IndiaFactsOrg","frenziraj","Mention_edge",1
"1728","narendramodi","frnd4all","Mention_edge",1
"1729","fromkodur","fromkodur","Mention_edge",1
"1730","madmanweb","fromkodur","Mention_edge",1
"1731","ThinkPragati","fromkodur","Mention_edge",1
"1732","minimathur","fromroshan","Mention_edge",1
"1733","ncbn","frostdeeds","Mention_edge",1
"1734","evanspiegel","fun2shastra","Mention_edge",1
"1735","sanjayuv…","g_101010","Mention_edge",1
"1736","narendramodi","g_j_mehta","Mention_edge",1
"1737","evanspiegel","g_rohit19","Mention_edge",1
"1738","DasBolshevik","g_uppy1","Mention_edge",1
"1739","jillsdaniel","g_uppy1","Mention_edge",1
"1740","UnS…","gaaagrawal","Mention_edge",1
"1741","upma23","gaaagrawal","Mention_edge",1
"1742","d_seaman","gabriel0923","Mention_edge",1
"1743","YouTube","gabriel0923","Mention_edge",1
"1744","evanspiegel","gagan_gabru","Mention_edge",1
"1745","evanspiegel","gagan_sir","Mention_edge",1
"1746","YouTube","gaganagrawal","Mention_edge",1
"1747","evanspiegel","gagande04642296","Mention_edge",1
"1748","DoC_GoI","gahana99","Mention_edge",1
"1749","nsitharaman","gahana99","Mention_edge",1
"1750","minimathur","gajananhole","Mention_edge",1
"1751","narendramodi
@Swamy39
The","gajjarbharatc","Mention_edge",1
"1752","evanspiegel","ganapathyi","Mention_edge",1
"1753","rupasubramanya","ganavk","Mention_edge",1
"1754","evanspiegel","gandhivivek96","Mention_edge",1
"1755","salman7khurshid","gandunews","Mention_edge",1
"1756","narendramodi","ganeshjoshibjp","Mention_edge",1
"1757","timesofindia…","ganeshjoshibjp","Mention_edge",1
"1758","evanspiegel","ganeshrajani","Mention_edge",1
"1759","evanspiegel","ganganisagar7","Mention_edge",1
"1760","evanspiegel","gangsta_gaurav","Mention_edge",1
"1761","evanspiegel","gargtarun1987","Mention_edge",1
"1762","sunetrac","garuna73","Mention_edge",1
"1763","evanspiegel","garv83137406","Mention_edge",1
"1764","sanjayuv…","garvsesecular","Mention_edge",1
"1765","harvardbiz","garybcohen","Mention_edge",1
"1766","evanspiegel","gaurav_jain13","Mention_edge",1
"1767","narendramodi","gaurav_parrikar","Mention_edge",1
"1768","evanspiegel","gaurav_shanker","Mention_edge",1
"1769","anandkamal","gaurav26rie","Mention_edge",1
"1770","narendramodi","gaurav26rie","Mention_edge",1
"1771","evanspiegel","gauravbhagat07","Mention_edge",1
"1772","suryanavin","gauravchugh0415","Mention_edge",2
"1773","narendramodi","gauravdimri2601","Mention_edge",2
"1774","","gauravmehta03","Mention_edge",1
"1775","followassocham","gauravonnet","Mention_edge",2
"1776","evanspiegel","gauravsuman2","Mention_edge",1
"1777","YouTube","gauravv_","Mention_edge",1
"1778","evanspiegel","gauravxm","Mention_edge",1
"1779","evanspiegel","gaurshivi07","Mention_edge",1
"1780","_prashantnair","gautam_deo","Mention_edge",1
"1781","CNBCTV18Live","gautam_deo","Mention_edge",1
"1782","anand_t2","gautamchakrabti","Mention_edge",1
"1783","evanspiegel","gavie0021","Mention_edge",1
"1784","Memeghnad","gbz2016","Mention_edge",1
"1785","geetv79","gdjasuja","Mention_edge",1
"1786","India_Policy","geekgpa","Mention_edge",1
"1787","geeminhas","geeminhas","Mention_edge",1
"1788","narendramodi","geet28741109","Mention_edge",1
"1789","minimathur","geeta5579","Mention_edge",1
"1790","evanspiegel","geetane92645769","Mention_edge",1
"1791","narendramodi","geetasurendra11","Mention_edge",1
"1792","anitanairauthor","geethaaanjali","Mention_edge",1
"1793","digvijaya_28","geethaaanjali","Mention_edge",1
"1794","madmanweb","geethaaanjali","Mention_edge",1
"1795","gops333…","geetv79","Mention_edge",1
"1796","rkhuria","geetv79","Mention_edge",1
"1797","evanspiegel","george_regon","Mention_edge",1
"1798","narendramodi","george_regon","Mention_edge",1
"1799","Snapchat","george_regon","Mention_edge",1
"1800","snapchatsupport","george_regon","Mention_edge",1
"1801","jamewils","georgekurian4k","Mention_edge",1
"1802","Memeghnad","georgekurian4k","Mention_edge",2
"1803","narendramodi","ggaurav1122","Mention_edge",1
"1804","LenteCurrite","gglobalgraphics","Mention_edge",1
"1805","evanspiegel","ghaivirat1009","Mention_edge",1
"1806","invi…","ghanendra","Mention_edge",1
"1807","internetfreedom","ghoseb","Mention_edge",1
"1808","narendramodi","ghostbustor","Mention_edge",1
"1809","evanspiegel","gippyysingh1","Mention_edge",1
"1810","arunjaitley","giriraj76","Mention_edge",1
"1811","PMOIndia","giriraj76","Mention_edge",1
"1812","ArvindKejriwal,","girish_bapat","Mention_edge",1
"1813","MamtaOfficiaI","girish_bapat","Mention_edge",1
"1814","OfficeOfRG","girish_bapat","Mention_edge",1
"1815","narendramodi","girish_joshig","Mention_edge",1
"1816","PMOIndia","girish6768","Mention_edge",1
"1817","minimathur","girish8003","Mention_edge",1
"1818","indianoilcl","girishalva","Mention_edge",1
"1819","ArvindKejriwal,","girishankavaram","Mention_edge",1
"1820","MamtaOfficiaI","girishankavaram","Mention_edge",1
"1821","OfficeOfRG","girishankavaram","Mention_edge",1
"1822","TimesNow","girishglg","Mention_edge",1
"1823","YouTube","girlslikeguns2","Mention_edge",1
"1824","ArvindKejriwal","gitithadani","Mention_edge",1
"1825","Manankmr","gj12ankit","Mention_edge",1
"1826","Abhishek_Mshra","gkundra","Mention_edge",2
"1827","Being_Humor","gkundra","Mention_edge",1
"1828","indianoilcl","gkundra","Mention_edge",1
"1829","narendramodi","gkundra","Mention_edge",1
"1830","RailMinIndia","gkundra","Mention_edge",1
"1831","ShootinThoughts","gkundra","Mention_edge",1
"1832","sunetrac","gkundra","Mention_edge",1
"1833","sureshpprabhu","gkundra","Mention_edge",2
"1834","AnnieLowrey","glassmanamanda","Mention_edge",1
"1835","arvindsubraman","glassmanamanda","Mention_edge",3
"1836","MartinRavall…","glassmanamanda","Mention_edge",1
"1837","evanspiegel","gloryvardhan15","Mention_edge",1
"1838","evanspiegel","gngruj","Mention_edge",1
"1839","ArvindKejriwal
htt…","go2sreenu","Mention_edge",1
"1840","narendramodi","goaltiwari","Mention_edge",1
"1841","narendramodi","godavar","Mention_edge",1
"1842","Paytm","godavar","Mention_edge",1
"1843","RoflGandhi_","goelmerc","Mention_edge",1
"1844","Memeghnad","goeltm_tg","Mention_edge",1
"1845","ShivAroor","goeltm_tg","Mention_edge",1
"1846","JantaKaReporter","gohanvsrohan","Mention_edge",1
"1847","evanspiegel","gokul_003","Mention_edge",1
"1848","evanspiegel","golgappewala","Mention_edge",1
"1849","evanspiegel","gondwanaunited","Mention_edge",1
"1850","evanspiegel","goodgreatboy","Mention_edge",1
"1851","evanspiegel","goonereol","Mention_edge",1
"1852","sushmitadevmp","gopakumar67","Mention_edge",1
"1853","ArvindKejriwal
htt…","gopal19671967","Mention_edge",1
"1854","CNNnews18","gopalee67","Mention_edge",1
"1855","MamataOfficial","gopalkagarwal","Mention_edge",1
"1856","narendramodi","gopikiran198","Mention_edge",1
"1857","PMOIndia","gopikiran198","Mention_edge",1
"1858","gops333…","gops333","Mention_edge",1
"1859","rkhuria","gops333","Mention_edge",1
"1860","DrGPradhan","gopsec2","Mention_edge",1
"1861","HDFCBank_Cares","gopsec2","Mention_edge",1
"1862","ICICIBank_Care","gopsec2","Mention_edge",1
"1863","minimathur","gopsec2","Mention_edge",1
"1864","narendramodi","gopsec2","Mention_edge",1
"1865","pingmanoj1","gopsec2","Mention_edge",1
"1866","vivekagnihotri","gopsec2","Mention_edge",1
"1867","anandkamal","goraikabi","Mention_edge",1
"1868","narendramodi","goraikabi","Mention_edge",1
"1869","Paytm","gosamm","Mention_edge",1
"1870","amitabhk87","gotukabra","Mention_edge",1
"1871","APanagariya","gotukabra","Mention_edge",1
"1872","bibekdebroy","gotukabra","Mention_edge",1
"1873","narendramodi","gotukabra","Mention_edge",1
"1874","PMOIndia","gotukabra","Mention_edge",1
"1875","VasundharaBJP","gotukabra","Mention_edge",1
"1876","biswajitroy2009","gourabmondalsun","Mention_edge",1
"1877","dil…","gourabmondalsun","Mention_edge",1
"1878","I_YogiVerma","gourabmondalsun","Mention_edge",1
"1879","narendramodi","gourabmondalsun","Mention_edge",1
"1880","nsitharaman","gourabmondalsun","Mention_edge",1
"1881","prakashSriv","gourabmondalsun","Mention_edge",1
"1882","RohiniShah1","gourabmondalsun","Mention_edge",1
"1883","sampadscales","gourabmondalsun","Mention_edge",1
"1884","sunilsharma_jmu","gourabmondalsun","Mention_edge",1
"1885","devduttmyth","goutamsahoo1983","Mention_edge",1
"1886","geeminhas","governancenow","Mention_edge",1
"1887","ncbn","govindnaga","Mention_edge",1
"1888","NileshVik","govinms","Mention_edge",1
"1889","PMOIndia","goyalsanjeev","Mention_edge",1
"1890","evanspiegel","gplranjeet","Mention_edge",1
"1891","MVenkaiahNaidu","gps27","Mention_edge",1
"1892","evanspiegel","gptayu","Mention_edge",2
"1893","narendramodi","gptayu","Mention_edge",2
"1894","narendramodi","grajamohan","Mention_edge",1
"1895","narendramodi","grajguru","Mention_edge",1
"1896","AnkitLal","greatgameindia","Mention_edge",3
"1897","s_navroop","greatgameindia","Mention_edge",3
"1898","WG_Burton","greatgameindia","Mention_edge",3
"1899","narendramodi","greenwood127","Mention_edge",1
"1900","IndianExpress","gregyeshua","Mention_edge",1
"1901","Memeghnad","greysasquatch","Mention_edge",1
"1902","…","grumpeoldman","Mention_edge",1
"1903","arvindsubraman)","grumpeoldman","Mention_edge",1
"1904","Memeghnad","grumpeoldman","Mention_edge",1
"1905","MumbaiMirror","grumpeoldman","Mention_edge",1
"1906","PritishNandy","grumpeoldman","Mention_edge",1
"1907","evanspiegel","gsonebalaji","Mention_edge",1
"1908","evanspiegel","gspawera","Mention_edge",1
"1909","internetfreedom","gsvasan","Mention_edge",1
"1910","adhia03","guduuu","Mention_edge",1
"1911","cgdev","guindiaink","Mention_edge",1
"1912","guindiaink","guindiaink","Mention_edge",1
"1913","thatSSR","guindiaink","Mention_edge",1
"1914","John_Miller_GLR","gujaratidhokla","Mention_edge",1
"1915","YouTube","gulviraey8kay","Mention_edge",1
"1916","evanspiegel
Indiaa","guna_vaibhav","Mention_edge",1
"1917","TurnbullMalcolm","guna5555","Mention_edge",1
"1918","narendramodi","guptadrak","Mention_edge",1
"1919","narendramodi","guptagie","Mention_edge",1
"1920","DasShaktikanta","guptha_rakesh","Mention_edge",2
"1921","FinMinIndia","guptha_rakesh","Mention_edge",1
"1922","narendramodi","gur1997singh","Mention_edge",1
"1923","DasShaktikanta","gurdeep2091","Mention_edge",2
"1924","FinMinIndia","gurdeep2091","Mention_edge",1
"1925","evanspiegel","gurjaranoop1","Mention_edge",1
"1926","narendramodi","gurubrammha","Mention_edge",1
"1927","Manankmr","guzzlersinc","Mention_edge",1
"1928","narendramodi","gvbsatish9999","Mention_edge",1
"1929","BDUTT","gyan198","Mention_edge",1
"1930","RanaAyyub","gyan198","Mention_edge",1
"1931","sagarikaghose","gyan198","Mention_edge",1
"1932","narendramodi","gyan431","Mention_edge",1
"1933","Theekkathir","gyanendraw","Mention_edge",1
"1934","vdehejia","gyanmarao","Mention_edge",1
"1935","evanspiegel","ha_laskar","Mention_edge",1
"1936","evanspiegel","ha_lormusic","Mention_edge",1
"1937","evanspiegel","hadasagar5","Mention_edge",1
"1938","sardesairajdeep","hailyoda","Mention_edge",1
"1939","YouTube","halfdollar54","Mention_edge",1
"1940","evanspiegel","halfticketmisy","Mention_edge",1
"1941","evanspiegel","hanumothman","Mention_edge",1
"1942","evanspiegel","happypiyush2029","Mention_edge",1
"1943","…","harcosashutosh","Mention_edge",1
"1944","PrasadAol","harcosashutosh","Mention_edge",1
"1945","rashminp","harcosashutosh","Mention_edge",1
"1946","TarekFatah","harcosashutosh","Mention_edge",1
"1947","evanspiegel","hardcorebanda","Mention_edge",1
"1948","narendramodi","hardikbhavsar10","Mention_edge",1
"1949","narendramodi","hardiks","Mention_edge",1
"1950","evanspiegel","hareshmori81","Mention_edge",1
"1951","harbhajan_singh","hareshupadhyay1","Mention_edge",1
"1952","evanspiegel","hareshvithlani","Mention_edge",1
"1953","DasShaktikanta","haricharan1012","Mention_edge",2
"1954","FinMinIndia","haricharan1012","Mention_edge",1
"1955","","harikishanjosh1","Mention_edge",1
"1956","arunjaitley","harikishanjosh1","Mention_edge",2
"1957","narendramodi","harikishanjosh1","Mention_edge",1
"1958","P…","harikishanjosh1","Mention_edge",1
"1959","narendramodi","hariom1354","Mention_edge",1
"1960","narendramodi","hariontweet","Mention_edge",1
"1961","narendramodi","hariram_ojha","Mention_edge",1
"1962","sunetrac","harish202us","Mention_edge",1
"1963","minimathur","harishchawla74","Mention_edge",1
"1964","anandkamal","harmony1960","Mention_edge",1
"1965","narendramodi","harmony1960","Mention_edge",1
"1966","narendramodi","harnam2harnam","Mention_edge",1
"1967","evanspigel
India","harnish528152","Mention_edge",1
"1968","narendramodi","harnish528152","Mention_edge",1
"1969","evanspiegel","harpreet50005","Mention_edge",1
"1970","evanspiegel","harry1795s","Mention_edge",1
"1971","evanspiegel","harshadaggu","Mention_edge",1
"1972","YouTube","harshadsharma23","Mention_edge",1
