"","retweeters","tweeters","edge_type","weight"
"1","yashar","____alyssahead","Tweet_edge",1
"2","TEN_GOP","____ssya____","Tweet_edge",1
"3","womensmarch","___lorraine__","Tweet_edge",1
"4","PopCrave","___njhxx13","Tweet_edge",1
"5","RiRiHumor","__aaanadroj","Tweet_edge",1
"6","yashar","__amordulce","Tweet_edge",1
"7","womensmarch","__arkytior____","Tweet_edge",1
"8","yashar","__catinthehat","Tweet_edge",1
"9","yashar","__laura_mcqueen","Tweet_edge",1
"10","CathleenTrigg","__mlchellelynn","Tweet_edge",1
"11","PopCrave","__nitin____","Tweet_edge",1
"12","MileysCyrusNews","__rainbowlife__","Tweet_edge",1
"13","MileyUpdateEU","__rainbowlife__","Tweet_edge",1
"14","womensmarch","__rooo","Tweet_edge",1
"15","PopCrave","__shiningstarr","Tweet_edge",1
"16","tteegar","__tank___","Tweet_edge",1
"17","zlando","__trill__nae","Tweet_edge",1
"18","Almaharel","__xxtyy","Tweet_edge",1
"19","RelatableQuote","_2s5__","Tweet_edge",1
"20","RaquelWillis_","_92infinity","Tweet_edge",1
"21","TheSaraMarie71","_abby__normal_","Tweet_edge",1
"22","womensmarch","_al_man","Tweet_edge",1
"23","womensmarch","_alisha_ann","Tweet_edge",1
"24","PopCrave","_amandatinoco","Tweet_edge",1
"25","womensmarch","_amyanimallover","Tweet_edge",1
"26","MayaErgas","_anishdrh","Tweet_edge",1
"27","AnaBulger2","_anonzero","Tweet_edge",1
"28","mbrleigh","_araneae","Tweet_edge",1
"29","LanaParrilla","_ari_spn_","Tweet_edge",1
"30","PopCrave","_arianalovesu_","Tweet_edge",1
"31","yashar","_arssyn","Tweet_edge",1
"32","LoveMeLuLu22","_ashley8_","Tweet_edge",1
"33","womensmarch","_ashley8_","Tweet_edge",1
"34","yashar","_ashley8_","Tweet_edge",1
"35","jeffwooam_jeff","_b1p0larbear","Tweet_edge",1
"36","cindi_leive","_bc_news","Tweet_edge",1
"37","SuhaibSaqib1","_belleamor_","Tweet_edge",1
"38","womensmarch","_bethaknee","Tweet_edge",1
"39","PopCrave","_boladissima","Tweet_edge",1
"40","ArianaGrande","_brianbofficial","Tweet_edge",3
"41","greg_a_elliott","_canidae","Tweet_edge",1
"42","LanaParrilla","_catco","Tweet_edge",1
"43","yashar","_celia_bedelia_","Tweet_edge",1
"44","PopCrave","_cerenx","Tweet_edge",1
"45","1VoiceMatters","_cfj_","Tweet_edge",1
"46","JaneAustenBath","_claudiary","Tweet_edge",1
"47","womensmarch","_cynthiamercado","Tweet_edge",1
"48","womensmarch","_emilykathrine_","Tweet_edge",1
"49","Liz_Wheeler","_fedde__","Tweet_edge",1
"50","_alyssaholden","_fitness_en","Tweet_edge",1
"51","BeronicaSource","_fuckk_off","Tweet_edge",1
"52","aquafIows","_get_me_high","Tweet_edge",1
"53","eemanabbasi","_hazelish","Tweet_edge",1
"54","diddy","_iamtherealone_","Tweet_edge",1
"55","CNNPolitics","_imma_10","Tweet_edge",1
"56","women_democracy","_imma_10","Tweet_edge",1
"57","paolamendoza","_inammuheyeldin","Tweet_edge",1
"58","SafiyaAlfaris","_insensitive","Tweet_edge",1
"59","yashar","_its_pitufa_","Tweet_edge",1
"60","SherriWrites","_jadeeee_","Tweet_edge",1
"61","yashar","_jarslay","Tweet_edge",1
"62","vkenneth_com","_jay_king","Tweet_edge",1
"63","womensmarch","_jessydavis","Tweet_edge",2
"64","yashar","_joclay","Tweet_edge",1
"65","yashar","_joeey16","Tweet_edge",1
"66","Rusty_Squared","_joshua_lewis","Tweet_edge",1
"67","MileyUpdateEU","_juniormooreira","Tweet_edge",1
"68","yashar","_justinfitz","Tweet_edge",1
"69","PopCrave","_kaayjayy","Tweet_edge",1
"70","womensmarch","_kennedy415","Tweet_edge",1
"71","RaquelWillis_","_kierra_xoxo","Tweet_edge",1
"72","hale_razor","_kimberlycarol","Tweet_edge",1
"73","msfannye","_kittyjohnson","Tweet_edge",1
"74","womensmarch","_laurenxnicole_","Tweet_edge",1
"75","PopCrave","_lemonmint_","Tweet_edge",1
"76","womensmarch","_lhvx","Tweet_edge",1
"77","LanaParrilla","_lifeline__","Tweet_edge",3
"78","LoveMeLuLu22","_livcorbett","Tweet_edge",1
"79","yashar","_livyalife_","Tweet_edge",1
"80","womensmarch","_louisemoore_","Tweet_edge",1
"81","yashar","_loverofwords","Tweet_edge",1
"82","PopCrave","_luc_king_","Tweet_edge",1
"83","yashar","_lucasys","Tweet_edge",1
"84","MileyUpdateEU","_lululloyd_7","Tweet_edge",1
"85","PopCrave","_lululloyd_7","Tweet_edge",1
"86","PopCrave","_lyuuki0903","Tweet_edge",1
"87","yashar","_madkins","Tweet_edge",1
"88","yashar","_marycatherine1","Tweet_edge",1
"89","bridgeinit","_mauna_","Tweet_edge",1
"90","itsemeline","_maxreid","Tweet_edge",1
"91","womensmarch","_maxreid","Tweet_edge",1
"92","astroehlein","_melaninmonroe","Tweet_edge",1
"93","yashar","_merielle_","Tweet_edge",1
"94","yashar","_michelletelles","Tweet_edge",1
"95","Almaharel","_mmichellee","Tweet_edge",1
"96","PopCrave","_moonlight_bae1","Tweet_edge",1
"97","TroluKejri","_mrfunnybones","Tweet_edge",1
"98","yashar","_mylifeasnat_","Tweet_edge",1
"99","ellievhall","_naycakes","Tweet_edge",1
"100","SallyRMelb","_pamcampos","Tweet_edge",1
"101","1VoiceMatters","_patjohnson_","Tweet_edge",1
"102","KaivanShroff","_peen_","Tweet_edge",1
"103","PopCrave","_powerrangers_","Tweet_edge",1
"104","PopCrave","_pra007","Tweet_edge",1
"105","womensmarch","_queenemily_","Tweet_edge",1
"106","yashar","_queenmarlene","Tweet_edge",1
"107","WrrrdNrrrdGrrrl","_ranchu_","Tweet_edge",1
"108","AmyMek","_redhaze_","Tweet_edge",1
"109","yashar","_ryan_ross_","Tweet_edge",1
"110","PopCrave","_saalvadoor_","Tweet_edge",1
"111","IfHillaryHad","_saynotodecaf","Tweet_edge",1
"112","PopCrave","_shannyy__","Tweet_edge",1
"113","yashar","_siimplyanqie","Tweet_edge",1
"114","yashar","_spatel_","Tweet_edge",1
"115","ABC7Cheryl","_stammiam","Tweet_edge",1
"116","yashar","_tanderson7","Tweet_edge",1
"117","LanaParrilla","_taumai","Tweet_edge",1
"118","womensmarch","_thatsovictoria","Tweet_edge",1
"119","yashar","_thattomato_","Tweet_edge",1
"120","LanaParrilla","_theanny","Tweet_edge",1
"121","yashar","_thegabrielaa","Tweet_edge",1
"122","tteegar","_therealjamey","Tweet_edge",1
"123","leeelor","_thezlist_","Tweet_edge",1
"124","DaShanneStokes","_tory_rose","Tweet_edge",1
"125","TrumpResist","_tory_rose","Tweet_edge",1
"126","Rosie","_tough_girl","Tweet_edge",1
"127","PopCrave","_trapsovl","Tweet_edge",1
"128","yashar","_twistednirvana","Tweet_edge",1
"129","AltHHS","_unkonventional","Tweet_edge",1
"130","womensmarch","_virginiaslims","Tweet_edge",1
"131","AmyMek","0010_rhon","Tweet_edge",1
"132","islamlie2","0010_rhon","Tweet_edge",1
"133","SandraTXAS","003a04f8c2054b7","Tweet_edge",1
"134","pmclauth","007harvey","Tweet_edge",1
"135","yashar","007rukdme","Tweet_edge",1
"136","ajplus","010aisha","Tweet_edge",1
"137","AmyMek","01greenen","Tweet_edge",1
"138","PopCrave","0205um","Tweet_edge",1
"139","DebFreedomVoice","0321jail","Tweet_edge",1
"140","DaShanneStokes","03amanda17","Tweet_edge",1
"141","AmyMek","0463diamond","Tweet_edge",1
"142","zlando","0463diamond","Tweet_edge",1
"143","tonykchoi","0708mona","Tweet_edge",1
"144","taylorswift13","0811daisuke","Tweet_edge",1
"145","hoontspatoots","08glyyvqcwajyeq","Tweet_edge",1
"146","1VoiceMatters","0929d5170fed4f5","Tweet_edge",1
"147","exposes_racism","0eld8l2nvruzopn","Tweet_edge",1
"148","Braininavat420","0irv607zhvhi0rt","Tweet_edge",1
"149","WrrrdNrrrdGrrrl","0rangesicle","Tweet_edge",1
"150","HolzMAS","1_socalgirl1","Tweet_edge",1
"151","larryelder","1_tmf_","Tweet_edge",1
"152","womensmarch","100days_action","Tweet_edge",1
"153","womensmarch","1060558742","Tweet_edge",1
"154","AmyMek","11b_mic","Tweet_edge",1
"155","AmyMek","11gar5","Tweet_edge",1
"156","yashar","12philipp21","Tweet_edge",1
"157","PopCrave","12xpaulina","Tweet_edge",1
"158","usweekly","1311hurley","Tweet_edge",1
"159","billcanacci","14leader","Tweet_edge",1
"160","gwencstacy","14leader","Tweet_edge",1
"161","molly_knight","14leader","Tweet_edge",1
"162","zlando","14nationalist","Tweet_edge",1
"163","patch1774","150canadarocks","Tweet_edge",2
"164","NycMrMike","1776rattlesnake","Tweet_edge",1
"165","womensmarch","17victorious","Tweet_edge",1
"166","LanaParrilla","1899astaire","Tweet_edge",1
"167","asamjulian","18cingirl","Tweet_edge",1
"168","yashar","1975quinn","Tweet_edge",1
"169","suziedaud","1987shona","Tweet_edge",1
"170","ddlovato","1992lovatoqueen","Tweet_edge",1
"171","RaquelWillis_","1andonlylexy","Tweet_edge",1
"172","SafiyaAlfaris","1bowman1","Tweet_edge",1
"173","yashar","1crazy84","Tweet_edge",1
"174","PopCrave","1d_zm_5h","Tweet_edge",1
"175","womensmarch","1d1485df0fd94cd","Tweet_edge",1
"176","PopCrave","1d5sosbandz","Tweet_edge",1
"177","womensmarch","1dkingtommo","Tweet_edge",1
"178","womensmarch","1drfulworld","Tweet_edge",1
"179","PopCrave","1dyeya","Tweet_edge",1
"180","NomikiKonst","1ei66gicrfl3gtv","Tweet_edge",1
"181","IMPL0RABLE","1fellswoop7","Tweet_edge",1
"182","Sethrogen","1ftf02w5qkrohqi","Tweet_edge",1
"183","AmyMek","1isten_up","Tweet_edge",1
"184","IMPL0RABLE","1luv2","Tweet_edge",1
"185","womensmarch","1luvbooks","Tweet_edge",1
"186","GyllenhaalicsFF","1moregyllenhaal","Tweet_edge",1
"187","farrah4america","1nt3ls33k3r13","Tweet_edge",1
"188","SandraTXAS","1nt3ls33k3r13","Tweet_edge",1
"189","SandraTXAS","1ofabev","Tweet_edge",1
"190","killerbee805","1ofakndlizzy","Tweet_edge",1
"191","Kyivafaith","1princesslw","Tweet_edge",1
"192","General_mattis1","1proudusavoter","Tweet_edge",1
"193","womensmarch","1purrcentcat","Tweet_edge",1
"194","womensmarch","1sherry","Tweet_edge",1
"195","CounterJihadUS","1skycaptain","Tweet_edge",1
"196","1SmartAssDude","1smartassdude","Tweet_edge",2
"197","IMPL0RABLE","1snafu2","Tweet_edge",1
"198","tteegar","1stallsportsapp","Tweet_edge",1
"199","tteegar","1summerstar1","Tweet_edge",1
"200","Nick_Offerman","1tavtdibugg7ryy","Tweet_edge",1
"201","womensmarch","1thinchip","Tweet_edge",1
"202","ChiefFabulous","1trumpmaga","Tweet_edge",1
"203","correctthemedia","1u4m4","Tweet_edge",1
"204","womensmarch","1wolfwon","Tweet_edge",1
"205","womensmarch","1yetae","Tweet_edge",1
"206","AmyMek","2008cantrell","Tweet_edge",1
"207","SuhaibSaqib1","2020_blog","Tweet_edge",1
"208","AsraNomani","2053pam","Tweet_edge",1
"209","GraziaUK","20smthngdrunk","Tweet_edge",1
"210","nowthisnews","216x4s4dwug3dpz","Tweet_edge",1
"211","womensmarch","21centpeace","Tweet_edge",1
"212","WokeMamita","22c0in","Tweet_edge",1
"213","womensmarch","22c0in","Tweet_edge",1
"214","yashar","2411_wonderlust","Tweet_edge",1
"215","yashar","250godisbeauty2","Tweet_edge",1
"216","zlando","250praveen","Tweet_edge",1
"217","LoveMeLuLu22","27venamc","Tweet_edge",1
"218","Nick_Offerman","2fitness_diet","Tweet_edge",1
"219","MSNBC","2healnow","Tweet_edge",1
"220","AKC0G","2johncline","Tweet_edge",1
"221","womensmarch","2lisas","Tweet_edge",1
"222","TheConnorCohen","2osinjtvxtizdmj","Tweet_edge",1
"223","bennydiego","2planetdwellers","Tweet_edge",1
"224","yashar","2shealucky2","Tweet_edge",1
"225","kaedenregello13","2uc8vssg5jvmpqf","Tweet_edge",1
"226","MPower_Change","3030supernova","Tweet_edge",1
"227","SafiyaAlfaris","303inc","Tweet_edge",1
"228","SNSDMusicFacts","305heaux","Tweet_edge",1
"229","tteegar","321chapp","Tweet_edge",1
"230","PopCrave","326akari","Tweet_edge",1
"231","TomthunkitsMind","336_508","Tweet_edge",1
"232","PopCrave","36_chrisd","Tweet_edge",1
"233","MichelleGomez","38smallfish","Tweet_edge",1
"234","womensmarch","3dollabill","Tweet_edge",1
"235","THR","3evgeyurlkhlpzw","Tweet_edge",1
"236","ENBrown","3grsyajrekiyyus","Tweet_edge",1
"237","womensmarch","3gsunlimited","Tweet_edge",1
"238","KaivanShroff","3loudosboys","Tweet_edge",1
"239","ImwiththeBern","3mjwinecellar","Tweet_edge",1
"240","womensmarch","3nine6","Tweet_edge",1
"241","ajplus","3v4nl","Tweet_edge",1
"242","CarriWeatherwax","4030lisa","Tweet_edge",1
"243","LivingOnChi","412v70","Tweet_edge",1
"244","VV4Change","412v70","Tweet_edge",1
"245","SoCal4Trump","45_dianna","Tweet_edge",1
"246","tteegar","45_dianna","Tweet_edge",1
"247","womensmarch","4bhaf","Tweet_edge",1
"248","lgbtpr","4citkane","Tweet_edge",1
"249","asamjulian","4djt2016","Tweet_edge",1
"250","SandraTXAS","4djt2016","Tweet_edge",1
"251","HillaryClinton","4eaglehowell","Tweet_edge",1
"252","ScottWarner18","4evunstoppable_","Tweet_edge",1
"253","4n0nc47","4n0nc47","Tweet_edge",1
"254","womensmarch","4n0nc47","Tweet_edge",2
"255","4n0nc47","4n0nc475","Tweet_edge",1
"256","leslove6485","4otgk7q0cv6ri0c","Tweet_edge",1
"257","womensmarch","4sandy154","Tweet_edge",1
"258","womensmarch","4took38","Tweet_edge",1
"259","AmyMek","4truthhealing","Tweet_edge",1
"260","DrewCasper","4u18qgwyuxdxtke","Tweet_edge",1
"261","ArianaGrande","4utae","Tweet_edge",2
"262","Christi37460685","50alli","Tweet_edge",1
"263","PopCrave","50shadsofbieber","Tweet_edge",1
"264","CdnWomenMarch","55words","Tweet_edge",1
"265","IMPL0RABLE","562lori","Tweet_edge",1
"266","womensmarch","56andstillhere","Tweet_edge",1
"267","tteegar","56jakesmom","Tweet_edge",1
"268","BuzzFeedNews","572fnwyhsnvz1al","Tweet_edge",1
"269","General_mattis1","58allenlouise","Tweet_edge",1
"270","PopCrave","5acdln","Tweet_edge",1
"271","womensmarch","5harmonkey","Tweet_edge",1
"272","PopCrave","5harmonyk","Tweet_edge",1
"273","SandraTXAS","5kmom911","Tweet_edge",1
"274","Nick_Offerman","5muy3hh68n87c8o","Tweet_edge",1
"275","yashar","5quintosol","Tweet_edge",1
"276","womensmarch","5user59","Tweet_edge",1
"277","tteegar","5x5bree","Tweet_edge",1
"278","SandraTXAS","60sreno","Tweet_edge",1
"279","zlando","60sreno","Tweet_edge",1
"280","tteegar","666aod666","Tweet_edge",1
"281","KarmenMoxie","69ananna127","Tweet_edge",1
"282","tteegar","6f76bbe688384d5","Tweet_edge",1
"283","SOMEXlCAN","6ixtnbars","Tweet_edge",1
"284","diddy","6ixtoxins","Tweet_edge",1
"285","womensmarch","6ldub6","Tweet_edge",1
"286","womensmarch","6petsmom","Tweet_edge",1
"287","AmyMek","6workworkwork6","Tweet_edge",1
"288","Kyivafaith","702____","Tweet_edge",1
"289","IMPL0RABLE","74_lightning","Tweet_edge",1
"290","subvertquo","74_lightning","Tweet_edge",1
"291","asamjulian","7448fuckenbull","Tweet_edge",1
"292","womensmarch","76aaluke","Tweet_edge",1
"293","womensmarch","76johnyb","Tweet_edge",1
"294","Trumpnado2016","79topper","Tweet_edge",1
"295","LoveMeLuLu22","7cats1dog0marbl","Tweet_edge",1
"296","womensmarch","7cats1dog0marbl","Tweet_edge",1
"297","Nick_Offerman","7qojohthlsdrkws","Tweet_edge",1
"298","womensmarch","7stringjerry","Tweet_edge",1
"299","PopCrave","8_wtkq","Tweet_edge",1
"300","Nick_Offerman","80srin","Tweet_edge",1
"301","CarriWeatherwax","82088c5a4f78442","Tweet_edge",1
"302","RitaPanahi","826maureen","Tweet_edge",1
"303","DaShanneStokes","848d47b1dbf44e2","Tweet_edge",1
"304","HeidiLiFeldman","848d47b1dbf44e2","Tweet_edge",1
"305","womensmarch","848d47b1dbf44e2","Tweet_edge",1
"306","itsemeline","86cavallo","Tweet_edge",1
"307","PopCrave","86tb","Tweet_edge",1
"308","RitaPanahi","888scott","Tweet_edge",1
"309","SarishkaSingh","888scott","Tweet_edge",1
"310","womensmarch","89vwgolf","Tweet_edge",2
"311","womensmarch","8furryfriends","Tweet_edge",1
"312","womensmarch","8lexnicole","Tweet_edge",1
"313","VerbaVeritas","8mci5uowxkl3vsm","Tweet_edge",1
"314","DaShanneStokes","8travelfan8","Tweet_edge",1
"315","carmelmikol","902breakfast","Tweet_edge",1
"316","gorgashouse","903gaga","Tweet_edge",1
"317","yashar","90steenangst","Tweet_edge",1
"318","AmyMek","911cristiann","Tweet_edge",1
"319","yashar","916jandreav","Tweet_edge",1
"320","tteegar","9975ts","Tweet_edge",1
"321","zlando","9975ts","Tweet_edge",1
"322","9a1e6c8a99984e2","9a1e6c8a99984e2","Tweet_edge",1
"323","PopCrave","9afoa","Tweet_edge",1
"324","girlposts","a_boricuaaa","Tweet_edge",1
"325","zlando","a_capella","Tweet_edge",1
"326","womensmarch","a_fancy_friel","Tweet_edge",1
"327","IMPL0RABLE","a_kaker","Tweet_edge",1
"328","womensmarch","a_peabody","Tweet_edge",1
"329","WrrrdNrrrdGrrrl","a_treaclemine","Tweet_edge",1
"330","RitaPanahi","a11z36","Tweet_edge",1
"331","General_mattis1","a1skyhook","Tweet_edge",1
"332","yashar","a2nastywoman","Tweet_edge",1
"333","UckfayRumptay","a35362","Tweet_edge",1
"334","womensmarch","aaaaaaaaaaaronn","Tweet_edge",1
"335","womensmarch","aaamanda","Tweet_edge",1
"336","DaShanneStokes","aagoodrich","Tweet_edge",1
"337","PopCrave","aalee017","Tweet_edge",1
"338","mandyyyschmandy","aalexrobinsonn","Tweet_edge",1
"339","DaShanneStokes","aandasgram","Tweet_edge",1
"340","IMPL0RABLE","aandasgram","Tweet_edge",1
"341","yashar","aangelicaxo","Tweet_edge",1
"342","womensmarch","aapinkhats","Tweet_edge",1
"343","BetterMakeRoom","aaron_cortes","Tweet_edge",1
"344","SoCal4Trump","aaronbeckymac","Tweet_edge",1
"345","printmag","aarongirado","Tweet_edge",1
"346","ShireenQudosi","aaronsims31","Tweet_edge",1
"347","womensmarch","aauwboise","Tweet_edge",1
"348","womensmarch","aawojo","Tweet_edge",1
"349","womensmarch","abaronello","Tweet_edge",1
"350","PopCrave","abbasi_hia","Tweet_edge",1
"351","PopCrave","abbassalami18","Tweet_edge",1
"352","womensmarch","abbeylovess__","Tweet_edge",1
"353","womensmarch","abbie_cadabra_","Tweet_edge",1
"354","HillaryClinton","abbieannc","Tweet_edge",1
"355","womensmarch","abby_518","Tweet_edge",1
"356","womensmarch","abbyinsm","Tweet_edge",1
"357","yashar","abbyyramos","Tweet_edge",1
"358","ABC7Cheryl","abc7annalysa","Tweet_edge",1
"359","ABC7Cheryl","abc7news","Tweet_edge",1
"360","subvertquo","abcampestre","Tweet_edge",1
"361","womensmarch","abcampestre","Tweet_edge",1
"362","ChakraNews","abdeshmukh","Tweet_edge",1
"363","zlando","abdeshmukh","Tweet_edge",1
"364","zesty_politics","abdullah995211","Tweet_edge",1
"365","yashar","abeeregypt68","Tweet_edge",1
"366","LanaParrilla","abelnesco","Tweet_edge",1
"367","PopCrave","abelsgurlxo","Tweet_edge",1
"368","adidavsharry","abendova","Tweet_edge",1
"369","WeWillBoycott","aberruski","Tweet_edge",1
"370","PopCrave","abgscupcakke","Tweet_edge",1
"371","knowladgeispwr","abid_mohsen","Tweet_edge",1
"372","MileyUpdateEU","abigail_figuerr","Tweet_edge",1
"373","PopCrave","abigail_figuerr","Tweet_edge",1
"374","Ayaan","abigail7717","Tweet_edge",1
"375","vkenneth_com","abigg3387","Tweet_edge",1
"376","AltHHS","ablatt22","Tweet_edge",1
"377","Fisher_DanaR","abortionpolitic","Tweet_edge",1
"378","womensmarch","absandcakelife","Tweet_edge",1
"379","womensmarch","abswl16","Tweet_edge",1
"380","yashar","abtaylor26","Tweet_edge",1
"381","yashar","abubblegumsmile","Tweet_edge",1
"382","anEqualVoice","abundiz322","Tweet_edge",1
"383","womensmarch","acarlson1018","Tweet_edge",1
"384","AmyMek","acasale3","Tweet_edge",1
"385","JaneAustenBath","acatlikeme","Tweet_edge",1
"386","SandraTXAS","accident","Tweet_edge",1
"387","WakeForestNews","accordingtoleah","Tweet_edge",1
"388","yashar","accordmegan","Tweet_edge",1
"389","womensmarch","acecipg","Tweet_edge",1
"390","RitaPanahi","aceturnerj","Tweet_edge",1
"391","yashar","acgarner216","Tweet_edge",1
"392","womensmarch","achylandia","Tweet_edge",1
"393","womensmarch","aclhandweaver","Tweet_edge",2
"394","SoCal4Trump","acommonsenseway","Tweet_edge",1
"395","womensmarch","acorgill","Tweet_edge",1
"396","JandJDad","acoustickylee","Tweet_edge",1
"397","chellshaffer","actdontreact","Tweet_edge",1
"398","womensmarch","activistdcmom","Tweet_edge",1
"399","womensmarch","actuallyanansi","Tweet_edge",1
"400","womensmarch","actuallymjh","Tweet_edge",1
"401","womenathletesUS","actwitathun1977","Tweet_edge",1
"402","American1765","ad938bfbaa1849c","Tweet_edge",1
"403","SandraTXAS","ad938bfbaa1849c","Tweet_edge",1
"404","yashar","adaaeziman","Tweet_edge",1
"405","tteegar","adair_brion","Tweet_edge",1
"406","womensmarch","adalimon","Tweet_edge",1
"407","womensmarch","adam53009251","Tweet_edge",1
"408","yashar","adambantfield","Tweet_edge",1
"409","IMPL0RABLE","adamcdesrosiers","Tweet_edge",1
"410","yashar","adamdcpt","Tweet_edge",1
"411","SuhaibSaqib1","adamitv","Tweet_edge",1
"412","AmyMek","adamsilva711","Tweet_edge",1
"413","WrrrdNrrrdGrrrl","adamspong1997","Tweet_edge",1
"414","PopCrave","adamzayn1d","Tweet_edge",1
"415","LivingOnChi","adaptivellama","Tweet_edge",1
"416","VV4Change","adaptivellama","Tweet_edge",1
"417","SandraTXAS","aday4abh","Tweet_edge",1
"418","PopCrave","addictedtxtommo","Tweet_edge",1
"419","PopCrave","addictstogomez","Tweet_edge",1
"420","tteegar","addiegschwind1","Tweet_edge",1
"421","PopCrave","ade826yui","Tweet_edge",1
"422","IMPL0RABLE","adedapolinda","Tweet_edge",1
"423","yashar","adedapolinda","Tweet_edge",1
"424","yashar","adelesbanter","Tweet_edge",1
"425","larryelder","adenoughofit","Tweet_edge",1
"426","womensmarch","adilcolour","Tweet_edge",1
"427","Rosie","adj1984","Tweet_edge",1
"428","yashar","adnildyob","Tweet_edge",1
"429","PopCrave","adomene_","Tweet_edge",1
"430","RaquelWillis_","adoreeeemeeeeee","Tweet_edge",1
"431","ruebot","adr","Tweet_edge",1
"432","PopCrave","adrelise98","Tweet_edge",1
"433","yashar","adriana_hance","Tweet_edge",1
"434","zlando","adrianaslreci","Tweet_edge",1
"435","MileysCyrusNews","adrianatapia14","Tweet_edge",1
"436","LanaParrilla","adrianperera_","Tweet_edge",1
"437","PopCrave","adrianperera_","Tweet_edge",1
"438","AmyMek","adrianscully13","Tweet_edge",1
"439","womensmarch","adrielhampton","Tweet_edge",1
"440","ABC7Cheryl","adrienneabc7","Tweet_edge",1
"441","ajplus","adshimck","Tweet_edge",1
"442","DaShanneStokes","adtea","Tweet_edge",1
"443","AmyMek","aduanebrown","Tweet_edge",1
"444","bennydiego","adultingis_hard","Tweet_edge",1
"445","womensmarch","adultingis_hard","Tweet_edge",1
"446","AmyMek","advice583897241","Tweet_edge",1
"447","itsemeline","ae4ca","Tweet_edge",1
"448","LoveMeLuLu22","ae4ca","Tweet_edge",1
"449","womensmarch","ae4ca","Tweet_edge",2
"450","AmyMek","aebkab","Tweet_edge",1
"451","yashar","aedaw9i","Tweet_edge",1
"452","yashar","aerbalac","Tweet_edge",1
"453","yashar","aeromie","Tweet_edge",1
"454","chipformica","aerykishere","Tweet_edge",1
"455","yashar","afbeezy","Tweet_edge",1
"456","IMPL0RABLE","afelipe__","Tweet_edge",1
"457","womensmarch","affordablebacon","Tweet_edge",1
"458","AmyMek","afr750","Tweet_edge",1
"459","yashar","afropower1","Tweet_edge",1
"460","womensmarch","aftct","Tweet_edge",1
"461","womensmarch","aftnm","Tweet_edge",1
"462","yashar","afxnsx","Tweet_edge",1
"463","yashar","agabymtoya","Tweet_edge",1
"464","lovatoalbum17","agbdemi","Tweet_edge",1
"465","yashar","agecocoafab","Tweet_edge",1
"466","PopCrave","agelinaapaulina","Tweet_edge",1
"467","kayleighmcenany","agentellect","Tweet_edge",1
"468","tteegar","aggressiveface","Tweet_edge",1
"469","womensmarch","agilextrump","Tweet_edge",1
"470","womensmarch","agirlandherdice","Tweet_edge",1
"471","EWADJD_D","agirlhasnopotus","Tweet_edge",1
"472","womensmarch","agitatdagitatr","Tweet_edge",1
"473","yashar","agitatorsneeded","Tweet_edge",1
"474","Land_Lady_Jane","agk_amy","Tweet_edge",1
"475","PopCrave","agmoonlightb","Tweet_edge",1
"476","LuM1996","agnesclaire","Tweet_edge",1
"477","MojiLaLaApp","agreenie215","Tweet_edge",1
"478","IMPL0RABLE","agrippamom","Tweet_edge",1
"479","womensmarch","agski48","Tweet_edge",1
"480","Angelemichelle","agueros_henry","Tweet_edge",1
"481","PopCrave","aguilar17_yris","Tweet_edge",1
"482","TEN_GOP","agusgalarza5687","Tweet_edge",1
"483","PopCrave","agustinfortuni","Tweet_edge",1
"484","womensmarch","agustinlcruz","Tweet_edge",1
"485","WeNeedFeminlsm","aguxtd","Tweet_edge",2
"486","IMPL0RABLE","ahammondmeyer","Tweet_edge",1
"487","yashar","ahammondmeyer","Tweet_edge",1
"488","womensmarch","aheath0385","Tweet_edge",1
"489","yashar","ahilger_","Tweet_edge",1
"490","womensmarch","ahilkerr","Tweet_edge",1
"491","bridgeinit","ahmettugaykaya1","Tweet_edge",1
"492","yashar","ahsokareys","Tweet_edge",1
"493","PopCrave","ahtzystrong_","Tweet_edge",1
"494","PopCrave","aiaskawarrior","Tweet_edge",1
"495","RitaPanahi","aidanhayes1","Tweet_edge",1
"496","yashar","aidanhenri","Tweet_edge",1
"497","yashar","aiexdamnvrs","Tweet_edge",1
"498","womensmarch","aiiynicoie","Tweet_edge",1
"499","RaquelWillis_","aileebugg","Tweet_edge",1
"500","AltHHS","ailimhazel","Tweet_edge",1
"501","MPower_Change","ailimhazel","Tweet_edge",1
"502","HeidiLiFeldman","ainnj2","Tweet_edge",1
"503","avanconia","airbornetruper","Tweet_edge",1
"504","MileyUpdateEU","aireesanc","Tweet_edge",1
"505","PopCrave","aireesanc","Tweet_edge",1
"506","AltHHS","airforcegirl05","Tweet_edge",1
"507","B_Alysse","airithebarber","Tweet_edge",1
"508","larryelder","aisforannabelle","Tweet_edge",1
"509","yashar","aishafawn_","Tweet_edge",1
"510","yashar","aislingfarmny","Tweet_edge",1
"511","Kyivafaith","aiy8fd19lw6nicv","Tweet_edge",1
"512","itsemeline","ajaelugo","Tweet_edge",1
"513","DeeeeJayD","ajallos17","Tweet_edge",1
"514","AmyMek","ajam2007","Tweet_edge",1
"515","teknopol","ajayny","Tweet_edge",1
"516","1VoiceMatters","ajbyrd49","Tweet_edge",1
"517","Bloomswest","ajdisanti","Tweet_edge",1
"518","DRE7DEN","ajdisanti","Tweet_edge",1
"519","thenorthend","ajdisanti","Tweet_edge",1
"520","AsraNomani","ajgraalte","Tweet_edge",1
