"","retweeters","tweeters","edge_type","weight"
"3505","SportsTalkNC8","edu_orozco25","Tweet_edge",1
"3506","Charles_HRH","eduardosterzi","Tweet_edge",1
"3507","iiLoveKARMA_","edubtiger85","Tweet_edge",1
"3508","The_Jonathanian","educatax","Tweet_edge",1
"3509","ThePatriot143","educatedcollege","Tweet_edge",1
"3510","itscomedyVines","edwardmvaillan1","Tweet_edge",1
"3511","pnehlen","edwardone44","Tweet_edge",1
"3512","ThePatriot143","edwardpishkin","Tweet_edge",1
"3513","joekeene","edwardsmallory4","Tweet_edge",1
"3514","joekeene","edwardtsweeney","Tweet_edge",1
"3515","GrrrGraphics","edwardzia","Tweet_edge",1
"3516","joekeene","effietti","Tweet_edge",1
"3517","joekeene","effinnuccl","Tweet_edge",1
"3518","joekeene","efuseakay","Tweet_edge",1
"3519","The_Jonathanian","egbema2000","Tweet_edge",1
"3520","funder","eggertma","Tweet_edge",1
"3521","ThePatriot143","eggretweet","Tweet_edge",2
"3522","WhiteHouse","eggretweet","Tweet_edge",2
"3523","ThePatriot143","eggshensucks","Tweet_edge",1
"3524","pnehlen","egon_maistre","Tweet_edge",1
"3525","TEN_GOP","egopanthers","Tweet_edge",1
"3526","seanspicer","egorepair","Tweet_edge",1
"3527","WayneDupreeShow","egorziminmsb","Tweet_edge",1
"3528","CheeboDude","egyroxz","Tweet_edge",1
"3529","WSHHcomedy","ehabalhusseni","Tweet_edge",1
"3530","joekeene","ehmziv","Tweet_edge",1
"3531","iammoshow","eieio1234","Tweet_edge",1
"3532","FlashgitzAnims","eigibeast","Tweet_edge",1
"3533","joekeene","eilak_renee","Tweet_edge",1
"3534","AltNatParkSer","eileen_gunn","Tweet_edge",1
"3535","realDonaldTrump","eiuu2x3jf32afe2","Tweet_edge",1
"3536","JudyWoodruff","ej5gba62ic6lqth","Tweet_edge",1
"3537","andybes50484929","ejie1enter","Tweet_edge",5
"3538","IamHenryhench","ejie1enter","Tweet_edge",1
"3539","NkirukaNistoran","ejie1enter","Tweet_edge",4
"3540","ThePatriot143","ejktwit","Tweet_edge",1
"3541","AltNatParkSer","ejlandwehr","Tweet_edge",1
"3542","NoConversions","ejlandwehr","Tweet_edge",1
"3543","3lectric5heep","ejlazar","Tweet_edge",1
"3544","AltNatParkSer","ejmd143","Tweet_edge",1
"3545","JahovasWitniss","ekalmussaly","Tweet_edge",1
"3546","Oasis00000","ekatherene","Tweet_edge",1
"3547","3lectric5heep","ekatloy","Tweet_edge",1
"3548","ThePatriot143","ekdeplorable","Tweet_edge",1
"3549","The_Jonathanian","ekemezieeke1","Tweet_edge",1
"3550","NkirukaNistoran","ekperenwankwo","Tweet_edge",1
"3551","NkirukaNistoran","ekwereekwere27","Tweet_edge",1
"3552","JahovasWitniss","el_boutiki","Tweet_edge",1
"3553","The_Jonathanian","el_gandaf","Tweet_edge",1
"3554","3lectric5heep","elained9999999","Tweet_edge",1
"3555","DystopiaHappens","elainedeyoe","Tweet_edge",1
"3556","Charles_HRH","elainejelsema","Tweet_edge",1
"3557","ProjectBernie16","elaineniddery","Tweet_edge",1
"3558","RCIisLeaking","elaineniddery","Tweet_edge",1
"3559","billmaher","elaineyvette1","Tweet_edge",1
"3560","PearlieMaeJones","elaineyvette1","Tweet_edge",1
"3561","uniwave","elaineyvette1","Tweet_edge",1
"3562","TimfromDa70s","elamirdra","Tweet_edge",1
"3563","The_Jonathanian","elbinawi","Tweet_edge",1
"3564","WSHHcomedy","elbougnoul","Tweet_edge",1
"3565","AltNatParkSer","elcebir1","Tweet_edge",1
"3566","3lectric5heep","elcjoe","Tweet_edge",1
"3567","seanspicer","eldasaleslife","Tweet_edge",1
"3568","RandolpheLibre","electedmob","Tweet_edge",1
"3569","GrrrGraphics","electrician2014","Tweet_edge",1
"3570","joekeene","electro_5","Tweet_edge",1
"3571","GrrrGraphics","electropig","Tweet_edge",1
"3572","AltNatParkSer","elena_conway","Tweet_edge",1
"3573","IanPTrait","elena07617349","Tweet_edge",1
"3574","AltNatParkSer","elenadhristova","Tweet_edge",1
"3575","joekeene","elenast27974590","Tweet_edge",1
"3576","AltNatParkSer","elenilinda11","Tweet_edge",1
"3577","GeraldoRivera","elephants1996","Tweet_edge",1
"3578","VeteransTake","elexington77","Tweet_edge",1
"3579","Charles_HRH","elfan4life","Tweet_edge",1
"3580","ThePatriot143","elgomes15","Tweet_edge",1
"3581","NiggaCommentary","elguapooo_","Tweet_edge",1
"3582","bocavista2016","eliahoreftaris","Tweet_edge",1
"3583","SavageComedian","elijahfofana1","Tweet_edge",1
"3584","FoxNews","elijupiter","Tweet_edge",1
"3585","Elimelech_Ring","elimelech_ring","Tweet_edge",1
"3586","TrumpWhiteHouse","elinabeauchamp","Tweet_edge",1
"3587","DumbestPosts","elio_albanese","Tweet_edge",1
"3588","JahovasWitniss","elisa_dcls","Tweet_edge",1
"3589","joekeene","eliselinney","Tweet_edge",1
"3590","joekeene","eliza6666","Tweet_edge",1
"3591","PressSec","elizabe11056007","Tweet_edge",2
"3592","3lectric5heep","elizabemorse","Tweet_edge",1
"3593","joekeene","elizabethclore","Tweet_edge",1
"3594","joekeene","elizabethecret","Tweet_edge",1
"3595","ThePatriot143","elizabethjarr10","Tweet_edge",1
"3596","KyleNeven1","elizabethjuldgr","Tweet_edge",1
"3597","Charles_HRH","elizabethol23","Tweet_edge",1
"3598","ThePatriot143","elizabethwade44","Tweet_edge",1
"3599","MMUSA_PPN","elizawindso","Tweet_edge",1
"3600","UrbanCURE","elky305","Tweet_edge",1
"3601","AltNatParkSer","elle_dee_see","Tweet_edge",1
"3602","AltNatParkSer","elledean2016","Tweet_edge",1
"3603","joekeene","elleish1","Tweet_edge",1
"3604","DeafAccessNow","ellen_ritt","Tweet_edge",1
"3605","pnehlen","ellen1406","Tweet_edge",1
"3606","AltNatParkSer","ellendatlow","Tweet_edge",1
"3607","joekeene","ellenmorris1222","Tweet_edge",1
"3608","3lectric5heep","ellerich17","Tweet_edge",1
"3609","briandordevic","elliebiancausa","Tweet_edge",1
"3610","ABC","elliere78","Tweet_edge",1
"3611","ThePatriot143","ellietwits","Tweet_edge",1
"3612","ThePatriot143","elliot_kelsch","Tweet_edge",1
"3613","Sadieisonbot","elliottroman__","Tweet_edge",1
"3614","ThePatriot143","ellisonj7884","Tweet_edge",1
"3615","AltNatParkSer","elllki","Tweet_edge",1
"3616","GrrrGraphics","elmash16","Tweet_edge",1
"3617","DivDas22","elmedvedeva3732","Tweet_edge",1
"3618","ThePatriot143","elmendorfmark","Tweet_edge",1
"3619","ThePatriot143","elmerjfudd2012","Tweet_edge",1
"3620","iskandrah","elmonte08","Tweet_edge",1
"3621","voxdotcom","eloan_fenty","Tweet_edge",1
"3622","ThePatriot143","elohim_gadol","Tweet_edge",1
"3623","CharityMapleSop","eloyboro","Tweet_edge",1
"3624","joekeene","elreyduque","Tweet_edge",1
"3625","AltNatParkSer","elsabel_hope","Tweet_edge",1
"3626","joekeene","eltay3","Tweet_edge",1
"3627","realDonaldTrump","elvies23","Tweet_edge",1
"3628","ThePatriot143","elvis_effects","Tweet_edge",1
"3629","ThePatriot143","elvisbmk59","Tweet_edge",1
"3630","RepStevenSmith","elvisinoregon","Tweet_edge",1
"3631","Thomas1774Paine","elvisinoregon","Tweet_edge",1
"3632","joekeene","elvislver56","Tweet_edge",1
"3633","3lectric5heep","elway1771","Tweet_edge",1
"3634","ThePatriot143","elwhyessayy","Tweet_edge",1
"3635","joekeene","elycealanna","Tweet_edge",1
"3636","ThePatriot143","elzieim29","Tweet_edge",1
"3637","MMUSA_PPN","ema_rebirth777","Tweet_edge",1
"3638","ThePatriot143","emassey678","Tweet_edge",1
"3639","AltNatParkSer","embracechange17","Tweet_edge",1
"3640","countrycottage2","emcar1024","Tweet_edge",1
"3641","C4Ciaran","emerald_alison","Tweet_edge",1
"3642","joekeene","emflnk","Tweet_edge",1
"3643","RCIisLeaking","emhen46","Tweet_edge",1
"3644","joekeene","emicaps","Tweet_edge",1
"3645","DumbestPosts","emil_yrussell","Tweet_edge",1
"3646","TEN_GOP","emilie_anne","Tweet_edge",1
"3647","_Snape_","emiliesimonsen_","Tweet_edge",1
"3648","trustnorminah","emisaw","Tweet_edge",1
"3649","loislane28","emitchelbrown","Tweet_edge",1
"3650","AltNatParkSer","emj1776","Tweet_edge",1
"3651","AltNatParkSer","emjaywillow","Tweet_edge",1
"3652","AngryBlackLady","emma__j__w","Tweet_edge",1
"3653","BCAppelbaum","emmalucywhitney","Tweet_edge",1
"3654","NkirukaNistoran","emmanue55252801","Tweet_edge",1
"3655","The_Jonathanian","emmanuelakabue3","Tweet_edge",1
"3656","Charles_HRH","emmareido","Tweet_edge",1
"3657","pnehlen","emmasmommy710","Tweet_edge",1
"3658","ThePatriot143","emmetckennedy","Tweet_edge",1
"3659","joekeene","emmylogoo","Tweet_edge",1
"3660","The_Jonathanian","emmysma10655946","Tweet_edge",1
"3661","joekeene","emmystar79","Tweet_edge",1
"3662","ThePatriot143","emodius__","Tweet_edge",1
"3663","joekeene","emoneytx","Tweet_edge",1
"3664","RepStevenSmith","emorygoodrich","Tweet_edge",1
"3665","CharityMapleSop","empent414","Tweet_edge",1
"3666","andybes50484929","emperorromero23","Tweet_edge",1
"3667","NkirukaNistoran","emperorromero23","Tweet_edge",1
"3668","The_Jonathanian","emperorromero23","Tweet_edge",1
"3669","Charles_HRH","empimentel","Tweet_edge",1
"3670","drayzze","empress__wu","Tweet_edge",1
"3671","WhiteHouse","emuna12","Tweet_edge",1
"3672","3lectric5heep","emvoisin1","Tweet_edge",1
"3673","BarbMuenchen","emvoisin1","Tweet_edge",1
"3674","AltNatParkSer","emyryly","Tweet_edge",1
"3675","funder","enardavis1","Tweet_edge",1
"3676","ThePatriot143","enddegeneracy","Tweet_edge",1
"3677","StockBoardAsset","endecros","Tweet_edge",1
"3678","IanPTrait","endo_chank","Tweet_edge",1
"3679","Pamela_Moore13","endo_lee","Tweet_edge",1
"3680","StockBoardAsset","endofmorandini","Tweet_edge",1
"3681","Acosta","enemyofmyenemy8","Tweet_edge",1
"3682","Thomas1774Paine","energystics","Tweet_edge",1
"3683","DonaldJTrumpJr","enfingercolton2","Tweet_edge",1
"3684","FoxNews","enfingercolton2","Tweet_edge",1
"3685","OfficialCRNT","engteach74","Tweet_edge",1
"3686","asamjulian","enigma1008","Tweet_edge",1
"3687","RebellionReport","enigma1008","Tweet_edge",1
"3688","pnehlen","enigmagolfer","Tweet_edge",1
"3689","myhairisblue","enkaulime1985","Tweet_edge",1
"3690","JahovasWitniss","enlightenedkmc","Tweet_edge",1
"3691","RandolpheLibre","enlightnup","Tweet_edge",1
"3692","apls452","enocperezstudio","Tweet_edge",1
"3693","funder","enrico056","Tweet_edge",1
"3694","joekeene","enriquegriml","Tweet_edge",1
"3695","TEN_GOP","enriquetfletes","Tweet_edge",1
"3696","RandolpheLibre","entheosshines","Tweet_edge",1
"3697","WilcoMeThat","enualizde1972","Tweet_edge",1
"3698","Desana88","envulva","Tweet_edge",1
"3699","RickyVaughn_II","eorcadian","Tweet_edge",1
"3700","ThePatriot143","epgoat","Tweet_edge",1
"3701","longlivetraww","epklapeuaiaywsz","Tweet_edge",1
"3702","The1975Planet","eplested","Tweet_edge",1
"3703","3lectric5heep","epok83","Tweet_edge",1
"3704","ThePatriot143","epsies","Tweet_edge",1
"3705","GrrrGraphics","equityteam1","Tweet_edge",1
"3706","VoteTrumpPics","equityteam1","Tweet_edge",1
"3707","JahovasWitniss","er_vichor","Tweet_edge",1
"3708","WSHHcomedy","ercveloz98","Tweet_edge",1
"3709","SwearingSport","erfanmo","Tweet_edge",1
"3710","MHanrattyChurch","eriberryz","Tweet_edge",1
"3711","itscomedyVines","eric_delaluz","Tweet_edge",1
"3712","michaeljohns","ericbarker3","Tweet_edge",2
"3713","pnehlen","erich333","Tweet_edge",1
"3714","joekeene","erichacrews","Tweet_edge",1
"3715","NiggaCommentary","erickaarose","Tweet_edge",1
"3716","TheMercedesXXX","ericramos01","Tweet_edge",1
"3717","WSHHcomedy","ericrob77797237","Tweet_edge",1
"3718","ThePatriot143","ericstubblefie3","Tweet_edge",1
"3719","girlhoodposts","ericsunx","Tweet_edge",1
"3720","pnehlen","ericsusy","Tweet_edge",1
"3721","iiLoveKARMA_","erik_3531","Tweet_edge",1
"3722","joekeene","erik6816","Tweet_edge",1
"3723","itsjackhess","erika_zeng10268","Tweet_edge",1
"3724","themadvines","erikahager2","Tweet_edge",1
"3725","ThePatriot143","erikahager2","Tweet_edge",1
"3726","TEN_GOP","erikajakins","Tweet_edge",1
"3727","TheMarkRomano","erikajakins","Tweet_edge",1
"3728","ThePatriot143","erikalyn1776","Tweet_edge",1
"3729","joekeene","erikmcarson","Tweet_edge",1
"3730","pnehlen","erinmacadams","Tweet_edge",1
"3731","smilingbev","erinvasta","Tweet_edge",1
"3732","FauxNFLnetwork","ernest_garza830","Tweet_edge",1
"3733","seanspicer","ernestoverarod","Tweet_edge",1
"3734","Charles_HRH","ernestzorro","Tweet_edge",1
"3735","joekeene","ernienavarro7","Tweet_edge",1
"3736","GeraldoRivera","eropin","Tweet_edge",1
"3737","JahovasWitniss","ery1adojt0ymxjy","Tweet_edge",1
"3738","DankMemes","erynpoo","Tweet_edge",1
"3739","RandolpheLibre","esacteksab517","Tweet_edge",1
"3740","joekeene","escbp","Tweet_edge",1
"3741","joekeene","escontrias64","Tweet_edge",1
"3742","DankMemes","esjoans","Tweet_edge",1
"3743","Charles_HRH","esmanman","Tweet_edge",1
"3744","ThePatriot143","esme35975435","Tweet_edge",1
"3745","Charles_HRH","esmella","Tweet_edge",1
"3746","TheGOPReport","esmithhouser","Tweet_edge",1
"3747","Yubbie007","esnesy","Tweet_edge",1
"3748","Jezebel","espeonvalentine","Tweet_edge",1
"3749","pnehlen","esteban15120999","Tweet_edge",1
"3750","MatPatGT","estefaniarivas8","Tweet_edge",1
"3751","CharityMapleSop","estherenlanube","Tweet_edge",1
"3752","RandolpheLibre","etaff1","Tweet_edge",1
"3753","ThePatriot143","etara44","Tweet_edge",1
"3754","RKforKericho","etchyfingers","Tweet_edge",1
"3755","ThePatriot143","eternalritewing","Tweet_edge",1
"3756","JahovasWitniss","ethan_gill13","Tweet_edge",1
"3757","countrycottage2","ethandaltjones","Tweet_edge",1
"3758","AltNatParkSer","ethanhunter","Tweet_edge",1
"3759","TEN_GOP","ethebuilder","Tweet_edge",1
"3760","jhumenslacrosse","etherguy","Tweet_edge",1
"3761","mmpadellan","ethicaloil","Tweet_edge",1
"3762","Jacquiecharles","etiennecp","Tweet_edge",1
"3763","IvankaTrump","etsh415et","Tweet_edge",1
"3764","OldRowOfficial","etshelton22","Tweet_edge",1
"3765","joekeene","etsoncas","Tweet_edge",1
"3766","jerseyferretti","eugene_warmoth","Tweet_edge",1
"3767","NewWaveArmy","eugeneantifa","Tweet_edge",1
"3768","joekeene","eugondabutts","Tweet_edge",1
"3769","ThePatriot143","eurefout","Tweet_edge",1
"3770","funder","euripedies","Tweet_edge",1
"3771","pnehlen","euroamericans","Tweet_edge",1
"3772","TrumpsBitches_","eusebiaaq","Tweet_edge",1
"3773","trustnorminah","euseracristi","Tweet_edge",1
"3774","joekeene","eva_crouse","Tweet_edge",1
"3775","ClimateReality","eva1dacosta","Tweet_edge",1
"3776","ThePatriot143","evachristian30","Tweet_edge",1
"3777","ThePatriot143","evalb5","Tweet_edge",1
"3778","joekeene","evan_gauer","Tweet_edge",1
"3779","JahovasWitniss","evan_jones13","Tweet_edge",1
"3780","FoxNews","evangeical4dt","Tweet_edge",1
"3781","ThePatriot143","evangeical4dt","Tweet_edge",1
"3782","WSHHcomedy","evanpomerenke","Tweet_edge",1
"3783","TrumpSuperPAC","evbrown88","Tweet_edge",1
"3784","uniwave","eve_graycat8410","Tweet_edge",1
"3785","PoliticalHedge","eve1753cm","Tweet_edge",1
"3786","ThePatriot143","eve1753cm","Tweet_edge",2
"3787","3lectric5heep","eve4270","Tweet_edge",1
"3788","funder","eveangel51","Tweet_edge",1
"3789","joekeene","eveellsworth","Tweet_edge",1
"3790","iiLoveKARMA_","eveiam_","Tweet_edge",1
"3791","murakamiwood","evelinelubbers","Tweet_edge",1
"3792","FoxNews","evelyn_99g","Tweet_edge",1
"3793","iiLoveKARMA_","evelynnnm1","Tweet_edge",1
"3794","WernerTwertzog","everettgbabcock","Tweet_edge",1
"3795","ThePatriot143","evertonius","Tweet_edge",1
"3796","pnehlen","everwriting9","Tweet_edge",1
"3797","VABVOX","every1sawinner","Tweet_edge",1
"3798","pnehlen","everyday_ee","Tweet_edge",1
"3799","NRA","evgeniyjvzcign","Tweet_edge",1
"3800","pnehlen","eviethekid","Tweet_edge",1
"3801","joekeene","evolvedform","Tweet_edge",1
"3802","donaldbroom","ewefunny","Tweet_edge",1
"3803","ThePatriot143","ewefunny","Tweet_edge",1
"3804","joekeene","ewitsserena","Tweet_edge",1
"3805","itscomedyVines","exactpaving","Tweet_edge",1
"3806","3lectric5heep","expedition1eric","Tweet_edge",1
"3807","LaughingAtLefty","expelislam","Tweet_edge",1
"3808","GrrrGraphics","exposesatanism","Tweet_edge",1
"3809","ThePatriot143","extracheesy","Tweet_edge",1
"3810","pnehlen","extremcanadian","Tweet_edge",1
"3811","gov","extricmelip1977","Tweet_edge",1
"3812","VitaChica88","eye_am_tama","Tweet_edge",1
"3813","ThePatriot143","eyegloarts","Tweet_edge",1
"3814","3lectric5heep","eyes_of_justice","Tweet_edge",1
"3815","pnehlen","eyes_of_justice","Tweet_edge",1
"3816","ThePatriot143","eyes_of_justice","Tweet_edge",1
"3817","ThePatriot143","eyjr2017","Tweet_edge",1
"3818","ThePatriot143","ez1reader","Tweet_edge",1
"3819","IamHenryhench","ezehabuchi4","Tweet_edge",1
"3820","NkirukaNistoran","ezehabuchi4","Tweet_edge",2
"3821","andybes50484929","ezekwemu","Tweet_edge",1
"3822","ChukwudiPhilip3","ezekwemu","Tweet_edge",1
"3823","DanielJHannan","ezekwemu","Tweet_edge",1
"3824","NkirukaNistoran","ezekwemu","Tweet_edge",10
"3825","AltNatParkSer","ezrixe","Tweet_edge",1
"3826","DankMemes","eztajml","Tweet_edge",1
"3827","pnehlen","ezy06001","Tweet_edge",1
"3828","iiLoveKARMA_","f0rtvne","Tweet_edge",1
"3829","DivDas22","fabioabraao1","Tweet_edge",1
"3830","Charles_HRH","fabishdavid","Tweet_edge",1
"3831","JahovasWitniss","fabricaingles","Tweet_edge",1
"3832","ThePatriot143","facingeast52","Tweet_edge",1
"3833","AltNatParkSer","factsmatter","Tweet_edge",1
"3834","Charles_HRH","facttrumpstrump","Tweet_edge",1
"3835","TrumpSuperPAC","fadeevagmn1987","Tweet_edge",1
"3836","BatmanNewsCom","fadhlil_hafiz","Tweet_edge",1
"3837","Yubbie007","faenzaron","Tweet_edge",1
"3838","seanspicer","faganlarry","Tweet_edge",1
"3839","DivDas22","fahdkhanpk","Tweet_edge",1
"3840","3lectric5heep","fahqinitupagain","Tweet_edge",1
"3841","ThePatriot143","failindemocracy","Tweet_edge",1
"3842","joekeene","fairestiocai","Tweet_edge",1
"3843","GrrrGraphics","fairestmaid","Tweet_edge",1
"3844","itscomedyVines","fairnessring2","Tweet_edge",1
"3845","ThePatriot143","fairymoon4","Tweet_edge",1
"3846","SamHarrisOrg","faisloplitec191","Tweet_edge",1
"3847","seanspicer","faithcompassion","Tweet_edge",1
"3848","TRUMPMOVEMENTUS","faithcompassion","Tweet_edge",1
"3849","WilcoMeThat","falcons0205","Tweet_edge",1
"3850","PROHBTD","fambylnfu","Tweet_edge",1
"3851","3lectric5heep","famdoc7","Tweet_edge",1
"3852","CharityMapleSop","familiaquiabo","Tweet_edge",1
"3853","ThePatriot143","familyconforti","Tweet_edge",1
"3854","ThePatriot143","famoyegun_s","Tweet_edge",1
"3855","GeraldoRivera","fan_of_dan13","Tweet_edge",1
"3856","joekeene","fan_of_eeyore","Tweet_edge",1
"3857","RealHistoryPic","fan_realhistory","Tweet_edge",1
"3858","3lectric5heep","fande3rls1","Tweet_edge",1
"3859","EmilyPrentiss09","fanhamillpage","Tweet_edge",1
"3860","ThePatriot143","fanof2lman","Tweet_edge",1
"3861","ChapSandrine","fantomas63000","Tweet_edge",1
"3862","3lectric5heep","fantwest","Tweet_edge",1
"3863","IvankaTrump","fanxuguang324","Tweet_edge",1
"3864","funder","faobobindc","Tweet_edge",1
"3865","NadiaMuradBasee","faraj657","Tweet_edge",1
"3866","AltNatParkSer","farandwee","Tweet_edge",1
"3867","JFKLibrary","farfel54","Tweet_edge",1
"3868","joekeene","farfel54","Tweet_edge",1
"3869","fransis48","farmerfar55","Tweet_edge",1
"3870","GeraldoRivera","farmerfar55","Tweet_edge",1
"3871","seanspicer","farmerfar55","Tweet_edge",1
"3872","Charles_HRH","farrell_brian","Tweet_edge",1
"3873","naji1290","fasal4025","Tweet_edge",3
"3874","RickyVaughn_II","fashtheusa","Tweet_edge",1
"3875","pnehlen","fashy_dutz_neez","Tweet_edge",1
"3876","pnehlen","fashyaviator","Tweet_edge",1
"3877","ThePatriot143","fastlane05","Tweet_edge",1
"3878","dabeard","fatalerror2112","Tweet_edge",1
"3879","RealTimBlack","fatfury007","Tweet_edge",1
"3880","Charles_HRH","fattimaamaya","Tweet_edge",1
"3881","ThePatriot143","fawn_mac","Tweet_edge",1
"3882","Charles_HRH","fbams","Tweet_edge",1
"3883","ThePatriot143","fbcookie","Tweet_edge",1
"3884","pnehlen","fcspikeit","Tweet_edge",1
"3885","rachellubitz","fcviking36","Tweet_edge",1
"3886","RWinckworth","fdkggashd2kziva","Tweet_edge",1
"3887","joekeene","fe_chelleobama","Tweet_edge",1
"3888","FoxNews","fearoffreedom","Tweet_edge",1
"3889","DTrumpExposed","featherbeds","Tweet_edge",1
"3890","AltNatParkSer","fedor8k2sh","Tweet_edge",1
"3891","MienTayNguyen1","fedorqhnlapin","Tweet_edge",1
"3892","GRYKING","fedupcnstituent","Tweet_edge",1
"3893","PoliticalHedge","feistylf","Tweet_edge",1
"3894","JRath1967","fel_icitykerr","Tweet_edge",1
"3895","calliepress","felicitybrandon","Tweet_edge",1
"3896","Charles_HRH","feline_gr8tness","Tweet_edge",1
"3897","pnehlen","femaband","Tweet_edge",1
"3898","The_Jonathanian","femavis","Tweet_edge",1
"3899","joekeene","fempathizer","Tweet_edge",1
"3900","MatPatGT","fenixcraft55","Tweet_edge",1
"3901","seanspicer","fenrir4471","Tweet_edge",1
"3902","joekeene","feochadn","Tweet_edge",1
"3903","pnehlen","fergievixen9021","Tweet_edge",1
"3904","TEN_GOP","fergusondiane08","Tweet_edge",1
"3905","_Snape_","feri96_","Tweet_edge",1
"3906","VABVOX","fernwebbcatmom","Tweet_edge",1
"3907","somfolnalco","ffknaqklmnkkrw2","Tweet_edge",1
"3908","Bigron008","ffmpywolblrhyw9","Tweet_edge",1
"3909","ThePatriot143","ffoscojr","Tweet_edge",1
"3910","MollyMcGlew","ffruitbodyy","Tweet_edge",1
"3911","FHuinquez","fhuinquez","Tweet_edge",1
"3912","funder","fiddlespider","Tweet_edge",1
"3913","joekeene","fidram35","Tweet_edge",1
"3914","RepStevenSmith","fidtradz101","Tweet_edge",1
"3915","FoxNews","fields17011","Tweet_edge",1
"3916","RepStevenSmith","fierymom3","Tweet_edge",1
"3917","HeywoodHill","fifigaris","Tweet_edge",1
"3918","pnehlen","figaro89061","Tweet_edge",1
"3919","KandiRider","figgron","Tweet_edge",1
"3920","joekeene","fighella","Tweet_edge",1
"3921","ThePatriot143","fight4ourvote","Tweet_edge",1
"3922","AltNatParkSer","fightthefascist","Tweet_edge",1
"3923","funder","fightthefluff","Tweet_edge",1
"3924","ThePatriot143","figue_j","Tweet_edge",1
"3925","AWMFGame","figvigames","Tweet_edge",1
"3926","joekeene","fikillo","Tweet_edge",1
"3927","tellurianmedia","filmspreadblog","Tweet_edge",1
"3928","joekeene","filterlessbeast","Tweet_edge",1
"3929","AltNatParkSer","filthypianist","Tweet_edge",1
"3930","AltNatParkSer","finafyr","Tweet_edge",1
"3931","funder","finafyr","Tweet_edge",1
"3932","ThePatriot143","financialplayer","Tweet_edge",1
"3933","DankMemes","finesselordkev","Tweet_edge",1
"3934","joekeene","finethiswilldo","Tweet_edge",1
"3935","theClaudiaInez","fionalovesshoes","Tweet_edge",1
"3936","Charles_HRH","fioooo____","Tweet_edge",1
"3937","funnypreacher","firebrand3","Tweet_edge",1
"3938","pnehlen","firedup99","Tweet_edge",1
"3939","AltNatParkSer","fireflye10","Tweet_edge",1
"3940","joekeene","firemonkee","Tweet_edge",1
"3941","joekeene","firstmomable","Tweet_edge",1
"3942","ThePatriot143","firstrodewitzer","Tweet_edge",1
"3943","pnehlen","fisherman612","Tweet_edge",1
"3944","iiLoveKARMA_","fishieeeee","Tweet_edge",1
"3945","pnehlen","fitcoed93","Tweet_edge",1
"3946","ThePatriot143","fitcoed93","Tweet_edge",1
"3947","DivDas22","fitrianifakrimj","Tweet_edge",1
"3948","ThePatriot143","fityshadesofred","Tweet_edge",1
"3949","GrrrGraphics","fitzie63","Tweet_edge",1
"3950","TEN_GOP","fitzpatrickjoy_","Tweet_edge",1
"3951","Charles_HRH","fitztricia","Tweet_edge",1
"3952","ThePatriot143","fitzvoiceover","Tweet_edge",1
"3953","ThePatriot143","fiverights","Tweet_edge",1
"3954","ThePatriot143","fixit5561","Tweet_edge",1
"3955","AngryBlackLady","fiyasturm","Tweet_edge",2
"3956","unko_doe","flaggblakk","Tweet_edge",1
"3957","funder","flaka_teodoro","Tweet_edge",1
"3958","joekeene","flamesusan64","Tweet_edge",1
"3959","PoliticalHedge","flamethrower82","Tweet_edge",1
"3960","pnehlen","flamingoart","Tweet_edge",1
"3961","HenryMakow","flatcatbobs","Tweet_edge",1
"3962","IanPTrait","flatwalk","Tweet_edge",1
"3963","alonymous","flavia_cardena","Tweet_edge",1
"3964","DivDas22","flavioluiz2005","Tweet_edge",1
"3965","ThePatriot143","flconserve941","Tweet_edge",1
"3966","BarbMuenchen","flee8250aolcom","Tweet_edge",1
"3967","ThePatriot143","fleurdelis_no","Tweet_edge",1
"3968","BarbMuenchen","fleuretone","Tweet_edge",1
"3969","joekeene","flexln","Tweet_edge",1
"3970","ThePatriot143","fliesc1","Tweet_edge",1
"3971","Charles_HRH","flifton","Tweet_edge",1
"3972","HindustanUni","flightsorient","Tweet_edge",1
"3973","pnehlen","flikfluimsnor","Tweet_edge",1
"3974","JoelG_88","flint02_flint","Tweet_edge",1
"3975","pnehlen","flipwilson59","Tweet_edge",1
"3976","RCIisLeaking","fllcklaur","Tweet_edge",1
"3977","Thomasjwhitmore","flmenfortrump","Tweet_edge",1
"3978","KultovKristofer","flonnkvist","Tweet_edge",1
"3979","trustnorminah","floresyazmeen","Tweet_edge",1
"3980","RealDJTrumpTeam","florida_cool","Tweet_edge",1
"3981","TEN_GOP","florida_cool","Tweet_edge",1
"3982","MMUSA_PPN","floridayys","Tweet_edge",1
"3983","DumbestPosts","flourandes","Tweet_edge",1
"3984","TheGOPReport","flowerp94313730","Tweet_edge",1
"3985","FunnyVines","flowersandfries","Tweet_edge",1
"3986","joekeene","flresistance","Tweet_edge",1
"3987","Kevin_Kantor","fluentsarcasm_","Tweet_edge",1
"3988","ThePatriot143","fluffync_","Tweet_edge",1
"3989","pnehlen","flulrich","Tweet_edge",1
"3990","fransis48","flyingchick747","Tweet_edge",1
"3991","RepStevenSmith","flyingtigercomx","Tweet_edge",1
"3992","seanspicer","fmiller26","Tweet_edge",1
"3993","derBlume","fntbecker","Tweet_edge",1
"3994","Acosta","fnthehalls","Tweet_edge",1
"3995","AltNatParkSer","fogelnet","Tweet_edge",1
