,retweeters,tweeters,edge_type,weight
5563,sajid_Yousuf_,mohamme93502502,Tweet_edge,1
5564,rssurjewala,mohammedwasima3,Tweet_edge,1
5565,MinIT_Telangana,mohan_a7,Tweet_edge,1
5566,ShashiTharoor,mohan71105,Tweet_edge,1
5567,steve_hanke,mohan8395,Tweet_edge,1
5568,ashu3page,mohanchamathil,Tweet_edge,1
5569,jairajp,mohaniya88,Tweet_edge,1
5570,Hemant_80,mohanjhaaap,Tweet_edge,1
5571,barbarindian,mohanrakesh1909,Tweet_edge,1
5572,ModiBharosa,mohanty_sambit,Tweet_edge,1
5573,Gitanjali_DS,mohantydelhi,Tweet_edge,1
5574,attomeybharti,mohapatrasachi1,Tweet_edge,1
5575,GauravPandhi,mohazamil,Tweet_edge,1
5576,NG_withINC,mohazamil,Tweet_edge,1
5577,URautelaForever,mohddxali951,Tweet_edge,1
5578,DrKumarVishwas,mohit_hsgandhi,Tweet_edge,1
5579,URautelaForever,mohit_rst,Tweet_edge,1
5580,URautelaForever,mohitgaur21,Tweet_edge,1
5581,Atheist_Krishna,mohitjakhariya,Tweet_edge,1
5582,DrKumarVishwas,mohitks519,Tweet_edge,1
5583,Joydas,mohitks519,Tweet_edge,1
5584,CNNnews18,mohitsmartlove,Tweet_edge,1
5585,TimesNow,mohitsmartlove,Tweet_edge,1
5586,Zakka_Jacob,mohitsmartlove,Tweet_edge,1
5587,MilanV,mohossain,Tweet_edge,1
5588,NG_withINC,mohsinkhan41,Tweet_edge,1
5589,NG_withINC,moimaverick,Tweet_edge,1
5590,Joydas,moin2_k,Tweet_edge,1
5591,ShashiTharoor,moin2_k,Tweet_edge,1
5592,AAPNewsAlert,moinaltaf47,Tweet_edge,1
5593,yksingh26,mojav69,Tweet_edge,1
5594,bi_india,mojovaibho,Tweet_edge,1
5595,barbarindian,mokrish,Tweet_edge,1
5596,URautelaForever,momminkazmi,Tweet_edge,1
5597,TomoNewsUS,momsdemandail,Tweet_edge,1
5598,rahulroushan,monali_g,Tweet_edge,1
5599,bsindia,monanag3,Tweet_edge,1
5600,ShashiTharoor,monarchmeedas,Tweet_edge,1
5601,ShashiTharoor,monicadubey,Tweet_edge,1
5602,DipendraDipzo,monicamishra16,Tweet_edge,1
5603,URautelaForever,monikatiwari27,Tweet_edge,1
5604,Joydas,monishgavand,Tweet_edge,1
5605,RoflTeja,moniszappy,Tweet_edge,1
5606,5Forty3,monk_razr,Tweet_edge,2
5607,AnandM25,monk_razr,Tweet_edge,1
5608,barbarindian,monk_razr,Tweet_edge,1
5609,centerofright,monk_razr,Tweet_edge,9
5610,DrShobha,monk_razr,Tweet_edge,1
5611,ippatel,monk_razr,Tweet_edge,1
5612,kanimozhi,monk_razr,Tweet_edge,2
5613,ZeeNewsSports,monojsaha6,Tweet_edge,1
5614,AmeetV3,monsieurg3,Tweet_edge,1
5615,DrKumarVishwas,monsoonbrishti,Tweet_edge,1
5616,ashu3page,monsun14,Tweet_edge,1
5617,kapsology,monsun14,Tweet_edge,1
5618,rahulroushan,monty_chadha,Tweet_edge,1
5619,vanichandra2010,monty_chadha,Tweet_edge,1
5620,madskak,monulko,Tweet_edge,1
5621,DipendraDipzo,monurajasthan,Tweet_edge,1
5622,Atheist_Krishna,moodybansal,Tweet_edge,1
5623,DipendraDipzo,moohchod,Tweet_edge,1
5624,URautelaForever,moppor91,Tweet_edge,1
5625,gauravcsawant,morbidmortal,Tweet_edge,1
5626,URautelaForever,more_ojas,Tweet_edge,1
5627,rssurjewala,more18anna,Tweet_edge,1
5628,ryanward87,moredeplorable,Tweet_edge,1
5629,DrKumarVishwas,morekiran77,Tweet_edge,1
5630,gauravcsawant,moron_tweet,Tweet_edge,1
5631,rahulroushan,mosquitomani,Tweet_edge,1
5632,MarkDice,motherlandhome,Tweet_edge,1
5633,MouneshHD,mouneshhd,Tweet_edge,1
5634,MIB_India,mounika341,Tweet_edge,1
5635,PIB_India,mounika341,Tweet_edge,1
5636,URautelaForever,moyaagarwal,Tweet_edge,1
5637,RoflGandhi_,mozammilshafi,Tweet_edge,1
5638,ShashiTharoor,mp_iyc,Tweet_edge,1
5639,tr_partha,mpalsingh1981,Tweet_edge,1
5640,gauravcsawant,mpbishnoi6975,Tweet_edge,1
5641,Gadgets360,mppcr7,Tweet_edge,1
5642,airnewsalerts,mpraj3,Tweet_edge,1
5643,Hemant_80,mpuneet321,Tweet_edge,1
5644,URautelaForever,mr_ascetic,Tweet_edge,1
5645,Timcast,mr_inkcognito,Tweet_edge,1
5646,URautelaForever,mr_khiladi24,Tweet_edge,1
5647,tr_partha,mrafighter1981,Tweet_edge,1
5648,gauravcsawant,mraja99,Tweet_edge,1
5649,rahulroushan,mraja99,Tweet_edge,1
5650,ashokepandit,mrakashss,Tweet_edge,1
5651,rahulroushan,mranilkumarsing,Tweet_edge,1
5652,ShirishKunder,mrhindian,Tweet_edge,1
5653,rahulroushan,mrigank3561,Tweet_edge,1
5654,5Forty3,mriganka_t,Tweet_edge,1
5655,rssurjewala,mrinendrasingh,Tweet_edge,1
5656,AdityaNair20,mritunjay1977,Tweet_edge,1
5657,gauravcsawant,mrityunjay_dr,Tweet_edge,1
5658,URautelaForever,mrkoolshubham,Tweet_edge,2
5659,Atheist_Krishna,mrkotians,Tweet_edge,1
5660,DrShobha,mrkotians,Tweet_edge,1
5661,ModiBharosa,mrkotians,Tweet_edge,1
5662,ModiBharosa,mrlatafan,Tweet_edge,1
5663,mahcongress,mro_products,Tweet_edge,1
5664,URautelaForever,mroopchand143,Tweet_edge,2
5665,Dattaamit11Amit,mrozdytoanqaqd4,Tweet_edge,1
5666,rssurjewala,mrpankajsethi,Tweet_edge,1
5667,aartic02,mrrdchavan,Tweet_edge,1
5668,Agenda21Truth,mrsbfitz,Tweet_edge,1
5669,ashwinmushran,mrsinghcricump,Tweet_edge,1
5670,DrShobha,mrsrivastava02,Tweet_edge,1
5671,Timcast,mrssholm,Tweet_edge,1
5672,Timcast,mrteasmoker,Tweet_edge,1
5673,Stupidosaur,mrthechowdhry,Tweet_edge,1
5674,Joydas,mrtkachokra,Tweet_edge,1
5675,saaxenanurag,mrtrivedi79,Tweet_edge,1
5676,emant_80,mrunalmathuria,Tweet_edge,1
5677,steve_hanke,mrvidyanand,Tweet_edge,1
5678,DrShobha,mrvvipak,Tweet_edge,1
5679,gauravcsawant,mrvvipak,Tweet_edge,1
5680,kapil_kausik,mrx565,Tweet_edge,1
5681,gauravcsawant,ms_aflatoon,Tweet_edge,1
5682,URautelaForever,ms170497,Tweet_edge,1
5683,URautelaForever,msdhcni,Tweet_edge,1
5684,Atheist_Krishna,mshivaram,Tweet_edge,1
5685,ShashiTharoor,mshivaram,Tweet_edge,1
5686,5Forty3,mshravank,Tweet_edge,1
5687,DipendraDipzo,mshravank,Tweet_edge,1
5688,rssurjewala,msinghmk,Tweet_edge,1
5689,NCIndia,msirsiwal,Tweet_edge,1
5690,rssurjewala,msirsiwal,Tweet_edge,1
5691,URautelaForever,msk1097,Tweet_edge,1
5692,NG_withINC,msk933,Tweet_edge,1
5693,gauravcsawant,msm_mukt_karo,Tweet_edge,1
5694,Timcast,msmol69,Tweet_edge,1
5695,madskak,mspalv76,Tweet_edge,1
5696,sumitkashyapjha,msr_tweets,Tweet_edge,1
5697,aartic02,msuthar000,Tweet_edge,1
5698,airnewsalerts,msxna83,Tweet_edge,1
5699,mkatju,mtahir30,Tweet_edge,1
5700,RealHistoryPic,muavizqamar,Tweet_edge,1
5701,rahulroushan,muchonwalihansa,Tweet_edge,1
5702,RoflGandhi_,muchonwalihansa,Tweet_edge,1
5703,ShashiTharoor,mudassi79076762,Tweet_edge,1
5704,jameelyusuf,mudi_tweets,Tweet_edge,1
5705,Atheist_Krishna,muditkh,Tweet_edge,1
5706,PUNjipati,muh_pe_bolunga,Tweet_edge,1
5707,sanmistryious,muh_pe_bolunga,Tweet_edge,1
5708,ArunSFan,muhamme06867933,Tweet_edge,1
5709,Akshata_M_,muhammedansarsa,Tweet_edge,1
5710,ArunSFan,muhdpc,Tweet_edge,1
5711,ModiBharosa,mujoo_r,Tweet_edge,1
5712,madskak,mukesh_k1,Tweet_edge,1
5713,URautelaForever,mukesh2748,Tweet_edge,1
5714,IncomeTaxIndia,mukeshdholakiya,Tweet_edge,1
5715,URautelaForever,mukeshdubey619,Tweet_edge,1
5716,URautelaForever,mukeshjangid103,Tweet_edge,1
5717,gauravcsawant,mukeshkn,Tweet_edge,1
5718,sanjaybafna,mukeshmrajat,Tweet_edge,1
5719,ModiBharosa,mukeshn94487885,Tweet_edge,1
5720,RoflGandhi_,mukeshplayers,Tweet_edge,1
5721,ashu3page,mukeshrai881,Tweet_edge,1
5722,roshankar,mukeshrai881,Tweet_edge,2
5723,PiyushGoyalOffc,mukeshsingh___,Tweet_edge,1
5724,5Forty3,muki_jain,Tweet_edge,1
5725,ModiBharosa,mukku_14,Tweet_edge,1
5726,ModiBharosa,mukul_naithani,Tweet_edge,1
5727,centerofright,mukulagarwal66,Tweet_edge,4
5728,chakshi_j7,mukunda1973,Tweet_edge,1
5729,pragya_bhushan,mukundsharmaa,Tweet_edge,1
5730,priyaakulkarni2,mularam24081817,Tweet_edge,1
5731,rahulroushan,mumbaiamchi,Tweet_edge,1
5732,attomeybharti,mumukshu87,Tweet_edge,1
5733,rahulroushan,mumukshu87,Tweet_edge,1
5734,URautelaForever,mun_ajay,Tweet_edge,1
5735,URautelaForever,munendradwivedi,Tweet_edge,1
5736,gsailaja5,mungerilallan,Tweet_edge,1
5737,Joydas,munima_coolbaby,Tweet_edge,1
5738,gauravcsawant,munireddyab,Tweet_edge,1
5739,attomeybharti,munish19692003,Tweet_edge,1
5740,Hemant_80,munishsethi777,Tweet_edge,1
5741,JaiveerShergill,munishtyagi19,Tweet_edge,1
5742,DrKumarVishwas,munnnabai,Tweet_edge,1
5743,AAPNewsAlert,muntaziraapka,Tweet_edge,1
5744,ashu3page,muntaziraapka,Tweet_edge,1
5745,DrKumarVishwas,muntaziraapka,Tweet_edge,1
5746,IndiaToday,muntaziraapka,Tweet_edge,1
5747,ms_rana,muntaziraapka,Tweet_edge,1
5748,ShashiTharoor,muqeetshadab,Tweet_edge,1
5749,MIB_India,murali_talasila,Tweet_edge,1
5750,PIB_India,murali_talasila,Tweet_edge,1
5751,attomeybharti,muraliks_11,Tweet_edge,1
5752,pGurus1,muraliks_11,Tweet_edge,1
5753,AskAnshul,murthy_sowjanya,Tweet_edge,1
5754,ModiBharosa,murthy_sowjanya,Tweet_edge,1
5755,ShefVaidya,murthy_sowjanya,Tweet_edge,1
5756,Joydeep_911,murugadass_bjp,Tweet_edge,1
5757,DrKumarVishwas,mushkoorkhan,Tweet_edge,1
5758,thomavella,music_man_mike,Tweet_edge,1
5759,URautelaForever,musical_sia,Tweet_edge,1
5760,RoflTeja,musthaque_m,Tweet_edge,1
5761,geetv79,muwahid400005,Tweet_edge,1
5762,aartic02,muzzammilaap,Tweet_edge,2
5763,ashu3page,muzzammilaap,Tweet_edge,1
5764,saxenavishakha,muzzammilaap,Tweet_edge,1
5765,dna,mvenkatesh1951,Tweet_edge,1
5766,laxman_xy,mvmeet,Tweet_edge,1
5767,IndiaFactsOrg,mvnair212,Tweet_edge,1
5768,ippatel,mvslsv,Tweet_edge,1
5769,Hemant_80,my_o_logy,Tweet_edge,1
5770,RevathiRajeevan,myblackboard,Tweet_edge,1
5771,PiyushGoyalOffc,myindiangov,Tweet_edge,1
5772,GreatGameIndia,mykyllr,Tweet_edge,1
5773,rahulroushan,myloud_speaker,Tweet_edge,1
5774,5Forty3,mylovenamo,Tweet_edge,2
5775,ModiBharosa,mylovenamo,Tweet_edge,1
5776,ModiBharosa,mymeenakshi,Tweet_edge,1
5777,dna,mynameisukm,Tweet_edge,1
5778,DrKumarVishwas,mynk,Tweet_edge,1
5779,aaanupriyaaa,mynkkumar,Tweet_edge,1
5780,blogadda,myscribblings,Tweet_edge,1
5781,digitindia,myscribblings,Tweet_edge,1
5782,RoflGandhi_,myself_ankush,Tweet_edge,1
5783,aaanupriyaaa,myselfpradeep_,Tweet_edge,1
5784,Stupidosaur,myselfpradeep_,Tweet_edge,2
5785,steve_hanke,myshar1,Tweet_edge,1
5786,AskAnshul,mysoulindia,Tweet_edge,1
5787,gauravcsawant,mysticas,Tweet_edge,1
5788,Hemant_80,myth_busterz,Tweet_edge,1
5789,steve_hanke,mytwoaanas,Tweet_edge,1
5790,ashu3page,myvivek1989,Tweet_edge,1
5791,DaaruBaazMehta,myvivek1989,Tweet_edge,1
5792,Hemant_80,myvivek1989,Tweet_edge,1
5793,jitenderkhalsa,myvivek1989,Tweet_edge,1
5794,ModiBharosa,n_m1fan,Tweet_edge,1
5795,4mlvodka,n1rajkumar,Tweet_edge,1
5796,Atheist_Krishna,n2r3ndr2,Tweet_edge,2
5797,IndiaFirst_2019,n2r3ndr2,Tweet_edge,1
5798,ippatel,n2r3ndr2,Tweet_edge,1
5799,ModiBharosa,n2r3ndr2,Tweet_edge,1
5800,Punitspeaks,n2r3ndr2,Tweet_edge,1
5801,URautelaForever,n2r3ndr2,Tweet_edge,2
5802,fgautier26,naagasathya,Tweet_edge,1
5803,ashu3page,naam_pk,Tweet_edge,1
5804,hi_paresh,naamhaibulla,Tweet_edge,1
5805,ms_rana,naamhaibulla,Tweet_edge,1
5806,URautelaForever,naamhecoffeehai,Tweet_edge,1
5807,Dipankar_cpiml,naanmic,Tweet_edge,1
5808,Joydas,nachikethass,Tweet_edge,1
5809,CNNnews18,nachiketp77,Tweet_edge,1
5810,Lukewearechange,nacv2000,Tweet_edge,1
5811,URautelaForever,nadaf6altaf,Tweet_edge,1
5812,rajeev_mp,nadella3,Tweet_edge,1
5813,YesIamSaffron,nadupallisurya,Tweet_edge,1
5814,nixxin,nafeajames,Tweet_edge,1
5815,attomeybharti,nagarjunamca,Tweet_edge,1
5816,steve_hanke,nagarnk,Tweet_edge,1
5817,SreeIyer1,nagas1454,Tweet_edge,1
5818,ModiBharosa,nagendrapanwar,Tweet_edge,1
5819,DrKumarVishwas,nagkedi,Tweet_edge,1
5820,gauravcsawant,nagrathrob,Tweet_edge,1
5821,YSRCParty,nagrulz,Tweet_edge,1
5822,Joydas,nagsenk,Tweet_edge,1
5823,URautelaForever,naguambale,Tweet_edge,1
5824,rssurjewala,naheedmalik24,Tweet_edge,1
5825,Hemant_80,naijonam,Tweet_edge,1
5826,Atheist_Krishna,naik_raish,Tweet_edge,1
5827,URautelaForever,naikjr,Tweet_edge,1
5828,_MiteshPatel,naiksaransh,Tweet_edge,1
5829,mahcongress,naiktulshiram,Tweet_edge,1
5830,NCIndi,naimul_84,Tweet_edge,1
5831,dna,nairsundar,Tweet_edge,1
5832,URautelaForever,naisarg8,Tweet_edge,1
5833,geetv79,naishadhvyas,Tweet_edge,1
5834,rssurjewala,naishadhvyas,Tweet_edge,1
5835,URautelaForever,naitiknarang1,Tweet_edge,1
5836,adil14384,najirpatel3,Tweet_edge,1
5837,abhic_1983,nakshatrala,Tweet_edge,1
5838,steve_hanke,nakulshetty88,Tweet_edge,1
5839,centerofright,nalindesai1,Tweet_edge,1
5840,URautelaForever,namank032,Tweet_edge,1
5841,AmiteshK01,namo_satya,Tweet_edge,1
5842,AskAnshul,namo_wins,Tweet_edge,2
5843,attomeybharti,namo007royal,Tweet_edge,1
5844,sudarsansand,namobhakth,Tweet_edge,1
5845,AroundDIndia,namocurrent,Tweet_edge,1
5846,Punitspeaks,namogurlsanj19,Tweet_edge,1
5847,IamRitzV,namoksath,Tweet_edge,1
5848,SinhaPune,namoksath,Tweet_edge,1
5849,_MiteshPatel,namomad,Tweet_edge,1
5850,gauravcsawant,namonamo19,Tweet_edge,1
5851,ModiBharosa,namoramvipra,Tweet_edge,1
5852,5Forty3,namorulzz,Tweet_edge,2
5853,aaanupriyaaa,namratawrites,Tweet_edge,1
5854,URautelaForever,nancy_raghav,Tweet_edge,1
5855,ashokepandit,nandakrishna2,Tweet_edge,1
5856,gauravcsawant,nandigaumata,Tweet_edge,1
5857,Joydeep_911,nandini_paul_,Tweet_edge,1
5858,anilkohli54,nanditakhaire,Tweet_edge,1
5859,barbarindian,nanditasoibam,Tweet_edge,1
5860,ModiBharosa,nanditathhakur,Tweet_edge,1
5861,pragya_bhushan,nandkb,Tweet_edge,1
5862,sreesurya5,nandu_4everpk,Tweet_edge,1
5863,ModiBharosa,nandu09445619,Tweet_edge,1
5864,ModiBharosa,nanduperfint,Tweet_edge,1
5865,AskAnshul,nandureddy,Tweet_edge,1
5866,ModiBharosa,nanduvaru,Tweet_edge,1
5867,ShirishKunder,nandyala487,Tweet_edge,1
5868,DrKumarVishwas,nanhe149,Tweet_edge,1
5869,URautelaForever,nanheenatasha,Tweet_edge,1
5870,5Forty3,nanjeesha,Tweet_edge,2
5871,ippatel,nanjeesha,Tweet_edge,1
5872,Atheist_Krishna,nansknight,Tweet_edge,1
5873,Timcast,nanu759,Tweet_edge,1
5874,DrGPradhan,napalayanam,Tweet_edge,1
5875,NazemNaqvi,naraduwacha,Tweet_edge,1
5876,rssurjewala,narala_ratnaker,Tweet_edge,1
5877,rssurjewala,narayanan_p,Tweet_edge,1
5878,ShirishKunder,narayanannairpv,Tweet_edge,1
5879,payments_source,narcotole,Tweet_edge,1
5880,MinIT_Telangana,narenb26,Tweet_edge,1
5881,rssurjewala,narende95085739,Tweet_edge,1
5882,sandipsabharwal,narendrababuvs,Tweet_edge,1
5883,5Forty3,narendramodirss,Tweet_edge,1
5884,rahulroushan,narendramodirss,Tweet_edge,1
5885,steve_hanke,narendramodirss,Tweet_edge,1
5886,URautelaForever,narendramodirss,Tweet_edge,1
5887,MinIT_Telangana,narendranadhj,Tweet_edge,1
5888,RoflGandhi_,narendrapanwar8,Tweet_edge,1
5889,thebetterindia,narendravarma49,Tweet_edge,1
5890,Atheist_Krishna,naresh0052,Tweet_edge,1
5891,5Forty3,nareshdixit82,Tweet_edge,2
5892,URautelaForever,nareshkatriya,Tweet_edge,2
5893,gauravcsawant,nareshmelbourne,Tweet_edge,1
5894,myvotetoday,narinder850,Tweet_edge,1
5895,dna,narinderch00711,Tweet_edge,1
5896,rssurjewala,narpatsheth,Tweet_edge,1
5897,TheDarjChron,naseeb54044589,Tweet_edge,1
5898,GauravPandhi,nasrulhoda73,Tweet_edge,1
5899,gops333,nasrulhoda73,Tweet_edge,1
5900,RealHistoryPic,nasrulhoda73,Tweet_edge,2
5901,RoflGandhi_,nasrulhoda73,Tweet_edge,1
5902,URautelaForever,nassallu,Tweet_edge,1
5903,jitenderkhalsa,nasteranhaideri,Tweet_edge,1
5904,Joydas,natasha_2o1o,Tweet_edge,1
5905,rssurjewala,natasha_2o1o,Tweet_edge,1
5906,URautelaForever,natasha_makwana,Tweet_edge,1
5907,hi_paresh,natashasamani,Tweet_edge,1
5908,SamKhan999,natashasamani,Tweet_edge,1
5909,bsindia,nathan_sp21,Tweet_edge,1
5910,RoflGandhi_,natinrana,Tweet_edge,1
5911,RamraoKP_,national1004,Tweet_edge,1
5912,5Forty3,nationalist1907,Tweet_edge,1
5913,anilkohli54,nationalistdoc,Tweet_edge,1
5914,rajeev_mp,nationalistdoc,Tweet_edge,1
5915,Joydas,nationalmoron,Tweet_edge,1
5916,5Forty3,nava_hindutva,Tweet_edge,1
5917,FrustIndian,nava_hindutva,Tweet_edge,1
5918,rahulroushan,nava_hindutva,Tweet_edge,1
5919,Dipankar_cpiml,navaidhamid,Tweet_edge,1
5920,kavita_krishnan,navaidhamid,Tweet_edge,1
5921,attomeybharti,navaltiger,Tweet_edge,1
5922,ModiBharosa,navaneethnavami,Tweet_edge,1
5923,HinduIDF,navbhaarat,Tweet_edge,1
5924,rupasubramanya,navbhaarat,Tweet_edge,1
5925,ModiBharosa,navdeepsrathore,Tweet_edge,1
5926,mkatju,naveedsalahi7,Tweet_edge,1
5927,ModiBharosa,naveem1975,Tweet_edge,1
5928,ModiBharosa,naveen_maanju,Tweet_edge,1
5929,rssurjewala,naveen1177,Tweet_edge,1
5930,_MiteshPatel,naveenbebra,Tweet_edge,1
5931,aartic02,naveenbebra,Tweet_edge,1
5932,ashu3page,naveenbebra,Tweet_edge,1
5933,DrKumarVishwas,naveenbebra,Tweet_edge,1
5934,jairajp,naveenbebra,Tweet_edge,1
5935,Joydas,naveenbebra,Tweet_edge,1
5936,ms_rana,naveenbebra,Tweet_edge,1
5937,DrKumarVishwas,naveenchauhan6,Tweet_edge,1
5938,RoflGandhi_,naveendeshmukh3,Tweet_edge,1
5939,neveraever,naveendgeek,Tweet_edge,1
5940,ModiBharosa,naveenjangra30,Tweet_edge,1
5941,neveraever,naveenk256,Tweet_edge,1
5942,ShashiTharoor,naveenkumarkn13,Tweet_edge,1
5943,NG_withINC,naveenmeena811,Tweet_edge,1
5944,OfficeOfRG,naveennehra01,Tweet_edge,1
5945,fidonomics,naveentwtz,Tweet_edge,1
5946,_MiteshPatel,navikaarao,Tweet_edge,1
5947,DrShobha,navinbhansali,Tweet_edge,1
5948,DipendraDipzo,navinjalota,Tweet_edge,1
5949,rahulroushan,navinkarthik,Tweet_edge,1
5950,priyaakulkarni2,navjotchandrak2,Tweet_edge,1
5951,analyseasia,navkendar_idc,Tweet_edge,9
5952,rishabhkulkul,navkhdpg1wdnbol,Tweet_edge,1
5953,johnstanly,navmikrishna,Tweet_edge,1
5954,SaifWoww,navneet__sandhu,Tweet_edge,1
5955,URautelaForever,navneetbaitha,Tweet_edge,1
5956,rahulroushan,navneetkamalia,Tweet_edge,1
5957,gauravcsawant,navneetthakur99,Tweet_edge,1
5958,URautelaForever,navodya786,Tweet_edge,1
5959,ashu3page,nawabmirosmana2,Tweet_edge,1
5960,DrKumarVishwas,nawabmirosmana2,Tweet_edge,1
5961,ModiBharosa,nawneet_mohan,Tweet_edge,1
5962,ashu3page,nayak22092008,Tweet_edge,1
5963,SecretaryMEITY,nayakmpl,Tweet_edge,1
5964,Cheatedbuyer,nayaksoumya,Tweet_edge,1
5965,URautelaForever,nayan1133,Tweet_edge,1
5966,ModiBharosa,nayanchandra,Tweet_edge,1
5967,ShashiTharoor,nazarethnirmal,Tweet_edge,1
5968,kavita_krishnan,nazirahmadd10,Tweet_edge,1
5969,ashu3page,nazrah,Tweet_edge,1
5970,IndiaFirst_2019,nchorau,Tweet_edge,1
5971,ModiBharosa,nchorau,Tweet_edge,1
5972,aartic02,ndb143,Tweet_edge,1
5973,DrKumarVishwas,ndb143,Tweet_edge,1
5974,justtneeraj,ndhanesh75,Tweet_edge,1
5975,hi_paresh,ndpsr,Tweet_edge,1
5976,5Forty3,ndsolanki,Tweet_edge,2
5977,_asif,needa_perween,Tweet_edge,1
5978,RoflGandhi_,neeku_enduku,Tweet_edge,1
5979,karamjitrintu,neelamg04002414,Tweet_edge,1
5980,DrGPradhan,neelamrr1974,Tweet_edge,1
5981,gauravcsawant,neelamrr1974,Tweet_edge,1
5982,ippatel,neelamrr1974,Tweet_edge,1
5983,5Forty3,neelang_dave,Tweet_edge,1
5984,harshkkapoor,neelang_dave,Tweet_edge,1
5985,URautelaForever,neeleshsagathi1,Tweet_edge,1
5986,rohanmlw,neelmani1980,Tweet_edge,1
5987,ModiBharosa,neelnabh,Tweet_edge,1
5988,srirambjp,neelu020793,Tweet_edge,1
5989,DrKumarVishwas,neelu64774991,Tweet_edge,1
5990,geetv79,neena_zeba,Tweet_edge,1
5991,PIB_India,neepcoindia,Tweet_edge,1
5992,gauravcsawant,neera_26,Tweet_edge,1
5993,IamRitzV,neeraj23sahu,Tweet_edge,1
5994,URautelaForever,neerajboylieber,Tweet_edge,1
5995,dna,neerajdhaked,Tweet_edge,1
5996,barbarindian,neerajgoyal8,Tweet_edge,1
5997,steve_hanke,neerajgoyal8,Tweet_edge,1
5998,KambojMeenakshi,neerajk9467864,Tweet_edge,1
5999,ModiBharosa,neerajsadiya,Tweet_edge,1
6000,gauravcsawant,neerjanni2000,Tweet_edge,1
6001,DrKumarVishwas,neeruawasthi,Tweet_edge,1
6002,priyaakulkarni2,neeta_pankaj,Tweet_edge,1
6003,gauravcsawant,neethapai,Tweet_edge,1
6004,JaiveerShergill,neetuaggarwal31,Tweet_edge,1
6005,gauravcsawant,negiravindra,Tweet_edge,1
6006,attomeybharti,nehaapriyaa,Tweet_edge,1
6007,gauravcsawant,nehaapriyaa,Tweet_edge,1
6008,jan14anurag,nehal_raval,Tweet_edge,1
6009,ModiBharosa,nehal_raval,Tweet_edge,1
6010,_MiteshPatel,nehapunjab,Tweet_edge,1
6011,gauravcsawant,nekzaad,Tweet_edge,1
6012,nivedithg,neliyluverr,Tweet_edge,1
6013,Timcast,nelly_redman,Tweet_edge,1
6014,Joydas,nemo_dutta23,Tweet_edge,1
6015,ModiBharosa,neo_nationalist,Tweet_edge,1
6016,abhic_1983,neophyte11,Tweet_edge,1
6017,Joydas,neorimbaud,Tweet_edge,1
6018,Gitanjali_DS,netaighosal,Tweet_edge,1
6019,Dipankar_cpiml,nethraa_,Tweet_edge,1
6020,steve_hanke,nethraa_,Tweet_edge,1
6021,LivingOnChi,netminnow,Tweet_edge,1
6022,tweepul,netra,Tweet_edge,1
6023,deep_anchor,newbie109,Tweet_edge,1
6024,AnandM25,newindianxpress,Tweet_edge,1
6025,gauravcsawant,newproblem,Tweet_edge,1
6026,LocalPressCo,news_houndz,Tweet_edge,1
6027,Gitanjali_DS,newsanti,Tweet_edge,1
6028,Joydeep_911,newsanti,Tweet_edge,1
6029,madskak,newsanti,Tweet_edge,1
6030,UrjitPatelRBI,newsanti,Tweet_edge,1
6031,PiyushGoyalOffc,newsbjp,Tweet_edge,1
6032,rssurjewala,newsninja,Tweet_edge,1
6033,RoflGandhi_,nexttosrk,Tweet_edge,1
6034,MarkDice,nexxoexxon,Tweet_edge,1
6035,ModiBharosa,ngtambe,Tweet_edge,1
6036,URautelaForever,nhuggie,Tweet_edge,1
6037,ashu3page,niazishadab,Tweet_edge,1
6038,NG_withINC,nibinchristian,Tweet_edge,1
6039,URautelaForever,nick_bhury,Tweet_edge,1
6040,jamewils,nicks103,Tweet_edge,1
6041,RKRadhakrishn,nicochan33,Tweet_edge,1
6042,BollypediaNews,nidhichugh06,Tweet_edge,1
6043,rahulroushan,nidhidan,Tweet_edge,1
6044,Vidyut,niftylover575,Tweet_edge,1
6045,URautelaForever,nihalever,Tweet_edge,1
6046,IYC,niharcongress,Tweet_edge,1
6047,ModiBharosa,niharkhan,Tweet_edge,1
6048,ModiBharosa,niiwhsa,Tweet_edge,1
6049,s_cartoons,nikbhojal,Tweet_edge,1
6050,AdityaNair20,nikharbudhadeo,Tweet_edge,1
6051,deep_anchor,nikhil123456578,Tweet_edge,1
6052,aaanupriyaaa,nikhil2612,Tweet_edge,1
6053,URautelaForever,nikhilkakkar30,Tweet_edge,1
6054,gauravcsawant,nikhilshahi2,Tweet_edge,1
6055,URautelaForever,niki_1_,Tweet_edge,1
6056,SGGeet,nikitas73199810,Tweet_edge,1
6057,steve_hanke,nikkupikku,Tweet_edge,1
6058,DrShobha,nikshah72,Tweet_edge,1
6059,Atheist_Krishna,niksnirav,Tweet_edge,1
6060,URautelaForever,nikumbhp,Tweet_edge,1
6061,URautelaForever,nil290,Tweet_edge,1
6062,centerofright,nilanjans,Tweet_edge,1
6063,jackerhack,nilenso,Tweet_edge,1
6064,URautelaForever,nilesh19c,Tweet_edge,1
6065,URautelaForever,nileshgurjar17,Tweet_edge,1
6066,URautelaForever,nileshmahato056,Tweet_edge,1
6067,URautelaForever,nileshmaru10,Tweet_edge,1
6068,URautelaForever,nileshpotbhare,Tweet_edge,2
6069,URautelaForever,nileshr128,Tweet_edge,1
6070,MilanV,nileshshah68,Tweet_edge,1
